Project,Date,DataType,Winter Chinook BY,Winter Chinook Passage Estimate,Winter Chinook Length,Spring Chinook BY,Spring Chinook Passage Estimate,Spring Chinook Length,Fall Chinook BY,Fall Chinook Passage Estimate,Fall Chinook Length,Late-Fall Chinook BY,Late-Fall Chinook Passage Estimate,Late-Fall Chinook Length,Steelhead BY,Steelhead Passage Estimate,Steelhead Length,Bend Bridge Peak Flow (CFS),Water Temperature (C),Turbidity (NTU)
RedBluff,2010-07-27,Daily,2010,155,37,2009,0,,2009,1383,74-125,2010,0,,2010,155,53-73,13000,14.6,1.9
RedBluff,2010-07-28,Daily,2010,152,39,2009,0,,2009,839,76-109,2010,229,65-66,2010,76,79,13100,14.3,2.1
RedBluff,2010-07-29,Daily,2010,226,31-37,2009,0,,2009,2094,73-127,2010,298,64-69,2010,600,29-76,13000,14.2,2.0
RedBluff,2010-07-30,Daily,2010,540,35-38,2009,0,,2009,3611,74-118,2010,231,68-73,2010,693,44-92,13500,14.0,1.8
RedBluff,2010-07-31,Daily,2010,1166,34-38,2009,0,,2009,1487,74-127,2010,235,65-72,2010,312,46-75,13500,14.1,2.4
RedBluff,2010-08-01,Daily,2010,1613,33-40,2009,0,,2009,2785,75-108,2010,587,53-73,2010,734,36-70,13100,14.0,2.7
RedBluff,2010-08-02,Daily,2010,2113,33-40,2009,0,,2009,1599,77-113,2010,293,64-73,2010,1089,25-94,13100,14.1,2.3
RedBluff,2010-08-03,Daily,2010,1296,34-41,2009,0,,2009,2184,76-118,2010,366,47-74,2010,1003,23-72,13400,14.1,2.0
RedBluff,2010-08-04,Daily,2010,2523,33-38,2009,0,,2009,3110,76-123,2010,521,59-75,2010,454,35-103,13500,14.1,1.9
RedBluff,2010-08-05,Daily,2010,1902,33-40,2009,0,,2009,1350,80-110,2010,496,43-76,2010,1041,27-102,13300,14.2,1.8
RedBluff,2010-08-06,Daily,2010,2630,33-41,2009,0,,2009,1399,77-116,2010,291,68-76,2010,646,27-83,12900,14.3,1.9
RedBluff,2010-08-07,Daily,2010,2679,33-39,2009,0,,2009,1209,79-107,2010,364,68-76,2010,853,40-91,12600,14.4,2.1
RedBluff,2010-08-08,Daily,2010,2658,33-40,2009,0,,2009,1037,79-125,2010,65,74,2010,1167,24-80,12300,14.7,1.9
RedBluff,2010-08-09,Daily,2010,4846,33-41,2009,0,,2009,365,94-109,2010,61,73,2010,2185,32-101,11900,14.7,1.4
RedBluff,2010-08-10,Daily,2010,4525,34-40,2009,0,,2009,616,80-97,2010,205,44-78,2010,3077,35-83,12200,14.4,2.1
RedBluff,2010-08-11,Daily,2010,3979,31-40,2009,0,,2009,663,80-110,2010,133,64-77,2010,2255,28-100,11800,14.3,1.5
RedBluff,2010-08-12,Daily,2010,6681,32-42,2009,0,,2009,640,82-104,2010,192,46-76,2010,2375,25-81,11300,14.3,1.6
RedBluff,2010-08-13,Daily,2010,8048,32-42,2009,0,,2009,523,81-107,2010,265,57-71,2010,3470,30-88,11100,14.5,2.0
RedBluff,2010-08-14,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11000,14.6,NA
RedBluff,2010-08-15,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10600,14.9,NA
RedBluff,2010-08-16,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10500,14.8,NA
RedBluff,2010-08-17,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10700,15.2,NA
RedBluff,2010-08-18,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10700,14.7,NA
RedBluff,2010-08-19,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10800,14.4,NA
RedBluff,2010-08-20,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10200,14.6,NA
RedBluff,2010-08-21,Daily,2010,2194,33-46,2009,0,,2009,440,91-131,2010,250,50-79,2010,838,50-105,9900,14.5,2.1
RedBluff,2010-08-22,Daily,2010,1069,33-40,2009,0,,2009,158,94-126,2010,163,48-73,2010,215,48-153,9860,14.4,1.6
RedBluff,2010-08-23,Daily,2010,1926,32-47,2009,0,,2009,573,87-108,2010,245,48-81,2010,286,47-57,9710,14.5,1.8
RedBluff,2010-08-24,Daily,2010,1045,32-38,2009,0,,2009,220,91-107,2010,87,77-82,2010,140,52-65,9920,14.6,1.5
RedBluff,2010-08-25,Daily,2010,2448,31-46,2009,0,,2009,0,,2010,129,54-62,2010,398,42-82,9650,14.5,1.9
RedBluff,2010-08-26,Daily,2010,2020,32-40,2009,0,,2009,51,110,2010,304,50-86,2010,151,49-72,9830,14.8,1.6
RedBluff,2010-08-27,Daily,2010,3146,34-42,2009,0,,2009,120,90-105,2010,121,60-80,2010,361,54-75,9630,14.7,1.8
RedBluff,2010-08-28,Daily,2010,1650,30-43,2009,0,,2009,40,95,2010,80,83-88,2010,159,42-58,9570,14.0,1.6
RedBluff,2010-08-29,Daily,2010,945,34-39,2009,0,,2009,86,91-97,2010,86,65-71,2010,129,55-61,9150,13.5,2.3
RedBluff,2010-08-30,Daily,2010,1454,34-42,2009,0,,2009,45,91,2010,182,52-65,2010,454,50-74,9330,13.8,1.1
RedBluff,2010-08-31,Daily,2010,6605,33-50,2009,0,,2009,132,93-98,2010,352,54-82,2010,1101,40-72,9270,13.9,1.0
RedBluff,2010-09-01,Daily,2010,11698,32-50,2009,0,,2009,266,93-113,2010,266,51-76,2010,931,32-77,9230,14.6,1.4
RedBluff,2010-09-02,Daily,2010,8563,31-50,2009,0,,2009,126,92-97,2010,409,52-85,2010,760,48-123,9590,14.9,2.0
RedBluff,2010-09-03,Daily,2010,14496,32-50,2009,0,,2009,132,97-100,2010,173,64-77,2010,1141,44-83,9290,14.8,2.0
RedBluff,2010-09-04,Daily,2010,11205,30-51,2009,0,,2009,163,97-103,2010,570,53-91,2010,525,50-70,9230,14.7,1.4
RedBluff,2010-09-05,Daily,2010,9166,33-50,2009,0,,2009,237,94-105,2010,404,53-93,2010,561,27-79,9290,14.4,1.7
RedBluff,2010-09-06,Daily,2010,15426,33-51,2009,0,,2009,163,99-112,2010,371,52-93,2010,460,38-71,8890,14.4,1.3
RedBluff,2010-09-07,Daily,2010,11601,33-49,2009,0,,2009,140,97-107,2010,316,54-93,2010,316,42-77,8600,14.2,1.8
RedBluff,2010-09-08,Daily,2010,9015,32-50,2009,0,,2009,47,123,2010,187,62-72,2010,422,47-78,8660,13.9,1.1
RedBluff,2010-09-09,Daily,2010,12228,30-44,2009,0,,2009,79,101-108,2010,119,64-91,2010,198,55-75,9150,13.6,1.7
RedBluff,2010-09-10,Daily,2010,17040,33-52,2009,0,,2009,85,114-115,2010,426,54-94,2010,468,53-82,8910,13.7,1.9
RedBluff,2010-09-11,Daily,2010,21378,33-49,2009,0,,2009,225,108-125,2010,168,61-93,2010,867,40-79,8910,13.7,1.7
RedBluff,2010-09-12,Daily,2010,26796,32-48,2009,0,,2009,85,98-103,2010,297,57-96,2010,338,50-76,8930,13.7,1.8
RedBluff,2010-09-13,Daily,2010,32417,32-52,2009,0,,2009,137,103-115,2010,398,56-95,2010,365,35-91,8910,13.7,1.9
RedBluff,2010-09-14,Daily,2010,25604,31-53,2009,0,,2009,41,115,2010,165,55-76,2010,702,46-72,8580,13.7,2.2
RedBluff,2010-09-15,Daily,2010,21825,32-54,2009,0,,2009,0,,2010,122,62-65,2010,628,42-104,8270,14.1,1.6
RedBluff,2010-09-16,Daily,2010,19919,32-54,2009,0,,2009,0,,2010,166,63-97,2010,454,30-78,8310,14.3,1.6
RedBluff,2010-09-17,Daily,2010,16977,33-47,2009,0,,2009,118,113,2010,118,64-72,2010,785,41-73,8130,14.4,1.3
RedBluff,2010-09-18,Daily,2010,16434,33-53,2009,0,,2009,46,128,2010,131,75-96,2010,838,55-104,7920,14.4,1.5
RedBluff,2010-09-19,Daily,2010,7547,34-50,2009,0,,2009,0,,2010,0,,2010,107,41-77,7750,14.5,1.6
RedBluff,2010-09-20,Daily,2010,6777,33-56,2009,0,,2009,38,116,2010,115,57-86,2010,689,46-77,7630,13.6,1.6
RedBluff,2010-09-21,Daily,2010,9512,32-57,2009,0,,2009,34,119,2010,72,79-103,2010,322,49-81,7610,13.8,1.9
RedBluff,2010-09-22,Daily,2010,9899,32-57,2009,0,,2009,36,107,2010,358,58-101,2010,539,48-132,7690,13.7,1.7
RedBluff,2010-09-23,Daily,2010,10155,33-57,2009,0,,2009,68,106-110,2010,136,62-104,2010,408,54-75,7520,13.9,1.7
RedBluff,2010-09-24,Daily,2010,9810,33-58,2009,0,,2009,34,108,2010,240,59-103,2010,276,31-69,7650,13.9,1.6
RedBluff,2010-09-25,Daily,2010,13631,33-58,2009,0,,2009,126,109-115,2010,126,59-80,2010,545,37-74,7630,13.9,1.6
RedBluff,2010-09-26,Daily,2010,12006,33-59,2009,0,,2009,66,112-120,2010,168,63-85,2010,433,54-83,7610,13.9,1.8
RedBluff,2010-09-27,Daily,2010,14547,31-57,2009,0,,2009,39,113,2010,269,61-99,2010,489,60-124,7380,14.0,1.9
RedBluff,2010-09-28,Daily,2010,17065,31-58,2009,0,,2009,37,121,2010,713,60-95,2010,406,47-77,7400,14.0,1.4
RedBluff,2010-09-29,Daily,2010,21342,31-60,2009,0,,2009,70,110-122,2010,765,62-103,2010,417,50-74,7480,14.2,1.1
RedBluff,2010-09-30,Daily,2010,18384,30-60,2009,0,,2009,68,135-136,2010,380,62-106,2010,445,40-77,7420,14.3,2.1
RedBluff,2010-10-01,Daily,2010,22352,32-61,2009,0,,2009,70,121-123,2010,499,64-103,2010,463,35-115,7550,14.2,1.4
RedBluff,2010-10-02,Daily,2010,20271,32-61,2009,0,,2009,0,,2010,433,63-111,2010,433,58-88,7190,14.2,1.6
RedBluff,2010-10-03,Daily,2010,14069,32-59,2009,0,,2009,0,,2010,132,69-110,2010,198,51-90,7290,13.9,1.9
RedBluff,2010-10-04,Daily,2010,19587,30-60,2009,0,,2009,31,122,2010,337,63-96,2010,429,53-78,7310,13.4,1.5
RedBluff,2010-10-05,Daily,2010,31607,32-62,2009,0,,2009,0,,2010,396,64-104,2010,276,65-78,7310,12.9,1.7
RedBluff,2010-10-06,Daily,2010,18662,31-62,2009,0,,2009,32,122,2010,515,64-105,2010,193,58-68,7270,13.9,1.7
RedBluff,2010-10-07,Daily,2010,18472,31-63,2009,0,,2009,34,117,2010,341,65-102,2010,239,46-72,7210,13.7,1.7
RedBluff,2010-10-08,Daily,2010,16004,31-63,2009,0,,2009,0,,2010,281,65-110,2010,156,58-150,7100,13.7,1.9
RedBluff,2010-10-09,Daily,2010,11556,32-64,2009,0,,2009,31,156,2010,513,65-114,2010,151,56-85,6800,13.8,2.0
RedBluff,2010-10-10,Daily,2010,17422,31-64,2009,0,,2009,0,,2010,1085,65-108,2010,323,60-147,6630,14.3,1.7
RedBluff,2010-10-11,Daily,2010,16793,31-65,2009,0,,2009,0,,2010,658,66-117,2010,109,64-76,6800,14.4,2.6
RedBluff,2010-10-12,Daily,2010,18755,32-65,2009,0,,2009,0,,2010,1083,66-115,2010,340,53-86,6930,14.0,1.9
RedBluff,2010-10-13,Daily,2010,18584,31-66,2009,0,,2009,34,128,2010,618,68-88,2010,137,77-145,6780,13.9,1.9
RedBluff,2010-10-14,Daily,2010,14481,33-66,2009,0,,2009,29,127,2010,648,67-108,2010,89,57-73,6820,13.8,1.7
RedBluff,2010-10-15,Daily,2010,11768,32-67,2009,0,,2009,0,,2010,290,70-118,2010,65,82-130,6730,13.6,1.7
RedBluff,2010-10-16,Daily,2010,10973,34-67,2010,314,32-33,2009,0,,2010,422,69-109,2010,70,27-79,6780,13.4,1.8
RedBluff,2010-10-17,Daily,2010,5601,34-66,2010,127,33,2009,0,,2010,283,68-116,2010,31,75,6890,12.8,1.8
RedBluff,2010-10-18,Daily,2010,8570,35-65,2010,360,31-34,2009,0,,2010,364,70-116,2010,0,,6910,12.8,2.7
RedBluff,2010-10-19,Daily,2010,8169,35-68,2010,626,33-34,2009,0,,2010,2991,71-108,2010,0,,6800,13.4,1.5
RedBluff,2010-10-20,Daily,2010,7566,35-68,2010,537,32-34,2009,0,,2010,536,70-106,2010,101,82-146,6890,13.2,1.5
RedBluff,2010-10-21,Daily,2010,4238,35-69,2010,439,33-34,2009,0,,2010,313,70-93,2010,62,63-67,6800,13.3,0.9
RedBluff,2010-10-22,Daily,2010,1881,35-66,2010,33,34,2009,0,,2010,99,71-74,2010,33,98,6910,13.1,1.3
RedBluff,2010-10-23,Daily,2010,1161,36-69,2010,141,34-35,2009,0,,2010,28,94,2010,56,102-112,6990,12.6,1.4
RedBluff,2010-10-24,Daily,2010,4291,36-71,2010,305,33-35,2009,34,151,2010,339,72-109,2010,0,,7730,12.4,2.6
RedBluff,2010-10-25,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17100,12.9,NA
RedBluff,2010-10-26,Daily,2010,142832,36-72,2010,9652,33-35,2009,0,,2010,9439,73-125,2010,336,66-110,11500,12.1,8.4
RedBluff,2010-10-27,Daily,2010,21057,37-72,2010,1963,32-36,2009,0,,2010,1402,73-122,2010,354,59-121,8030,11.5,4.0
RedBluff,2010-10-28,Daily,2010,1728,37-68,2010,508,33-36,2009,0,,2010,68,73-81,2010,34,91,7500,11.3,2.3
RedBluff,2010-10-29,Daily,2010,519,37-69,2010,297,34-36,2009,0,,2010,74,88-109,2010,74,75-90,7710,12.0,2.2
RedBluff,2010-10-30,Daily,2010,658,37-63,2010,296,34-36,2009,0,,2010,164,78-113,2010,99,58-92,8130,12.1,5.0
RedBluff,2010-10-31,Daily,2010,704,38-65,2010,964,33-37,2009,0,,2010,74,80-115,2010,0,,8150,12.2,3.5
RedBluff,2010-11-01,Daily,2010,919,38-72,2010,556,34-37,2009,0,,2010,99,82-102,2010,131,62-77,7650,12.5,2.3
RedBluff,2010-11-02,Daily,2010,1364,38-75,2010,862,33-37,2009,0,,2010,215,82-111,2010,0,,7750,12.7,2.0
RedBluff,2010-11-03,Daily,2010,2160,38-75,2010,1239,33-37,2009,36,138,2010,142,78-103,2010,35,78,7440,12.9,2.0
RedBluff,2010-11-04,Daily,2010,1664,40-72,2010,2053,33-38,2009,0,,2010,212,77-116,2010,35,98,7570,12.4,1.7
RedBluff,2010-11-05,Daily,2010,1766,39-70,2010,1052,33-38,2009,0,,2010,169,83-110,2010,102,63-91,7550,12.7,1.8
RedBluff,2010-11-06,Daily,2010,1144,39-72,2010,840,32-38,2009,0,,2010,153,78-116,2010,0,,7270,12.7,1.9
RedBluff,2010-11-07,Daily,2010,910,45-77,2010,192,33-37,2009,0,,2010,94,83-113,2010,0,,7270,12.4,2.4
RedBluff,2010-11-08,Daily,2010,9351,40-78,2010,1113,33-39,2009,0,,2010,2190,79-142,2010,39,82,9210,11.9,5.4
RedBluff,2010-11-09,Daily,2010,30070,40-78,2010,3291,30-39,2009,37,155,2010,3923,79-131,2010,0,,8640,12.2,5.6
RedBluff,2010-11-10,Daily,2010,8649,40-79,2010,2270,33-39,2009,33,148,2010,801,80-140,2010,33,72,7780,10.9,4.5
RedBluff,2010-11-11,Daily,2010,6587,42-79,2010,723,34-39,2009,0,,2010,823,81-141,2010,39,92,7630,11.0,4.2
RedBluff,2010-11-12,Daily,2010,3163,44-77,2010,35,36,2009,0,,2010,349,83-113,2010,172,90-147,7500,10.7,2.1
RedBluff,2010-11-13,Daily,2010,3728,41-80,2010,205,36-37,2009,0,,2010,650,82-122,2010,34,79,7290,10.6,1.7
RedBluff,2010-11-14,Daily,2010,3852,41-79,2010,34,40,2009,0,,2010,414,84-124,2010,34,79,7330,11.1,1.9
RedBluff,2010-11-15,Daily,2010,5058,45-79,2010,175,36-38,2009,0,,2010,523,83-124,2010,70,82-93,7290,11.8,1.6
RedBluff,2010-11-16,Daily,2010,7867,42-82,2010,133,35-37,2009,0,,2010,690,84-136,2010,69,75-101,7270,11.7,1.6
RedBluff,2010-11-17,Daily,2010,4926,44-82,2010,34,36,2009,0,,2010,635,84-120,2010,0,,7270,11.2,2.1
RedBluff,2010-11-18,Daily,2010,1908,51-82,2010,38,41,2009,0,,2010,109,84-117,2010,34,66,7100,11.1,1.7
RedBluff,2010-11-19,Daily,2010,1420,45-80,2010,34,36,2009,0,,2010,34,106,2010,0,,7230,11.0,1.8
RedBluff,2010-11-20,Daily,2010,1009,47-76,2010,35,42,2009,0,,2010,0,,2010,0,,7210,10.3,1.7
RedBluff,2010-11-21,Daily,2010,704,50-72,2010,37,36,2009,0,,2010,148,88-123,2010,36,71,7780,10.0,1.7
RedBluff,2010-11-22,Daily,2010,2216,43-82,2010,75,36-38,2009,0,,2010,525,95-130,2010,0,,8440,10.1,3.7
RedBluff,2010-11-23,Daily,2010,1191,51-81,2010,0,,2009,0,,2010,322,91-128,2010,0,,7780,10.2,2.7
RedBluff,2010-11-24,Daily,2010,5161,48-86,2010,148,33-42,2009,0,,2010,975,89-137,2010,0,,8500,9.3,4.6
RedBluff,2010-11-25,Daily,2010,7519,44-87,2010,104,35-36,2009,0,,2010,936,89-140,2010,33,69,7800,8.9,2.1
RedBluff,2010-11-26,Daily,2010,9866,44-88,2010,350,34-37,2009,0,,2010,1437,93-140,2010,77,68-86,7270,8.9,1.4
RedBluff,2010-11-27,Daily,2010,3878,48-86,2010,151,35-38,2009,0,,2010,378,95-139,2010,75,86-170,7270,9.0,1.4
RedBluff,2010-11-28,Daily,2010,2875,45-87,2010,218,32-43,2009,0,,2010,473,90-123,2010,73,76-200,8150,9.0,2.0
RedBluff,2010-11-29,Daily,2010,3516,46-86,2010,675,31-44,2009,0,,2010,497,90-133,2010,0,,7960,9.4,1.6
RedBluff,2010-11-30,Daily,2010,1699,48-87,2010,604,30-38,2009,0,,2010,415,92-133,2010,38,75,7480,9.9,1.3
RedBluff,2010-12-01,Daily,2010,1058,47-90,2010,422,34-37,2010,36,30,2010,176,98-112,2010,0,,7360,10.3,1.9
RedBluff,2010-12-02,Daily,2010,503,46-89,2010,72,37,2010,33,32,2010,146,94-122,2010,35,72,7460,0.0,1.4
RedBluff,2010-12-03,Daily,2010,208,50-81,2010,277,35-37,2010,238,31-34,2010,34,100,2010,0,,7520,10.2,2.3
RedBluff,2010-12-04,Daily,2010,355,52-72,2010,35,35,2010,567,31-34,2010,106,98-106,2010,0,,8110,10.3,2.3
RedBluff,2010-12-05,Daily,2010,114,59-72,2010,38,37,2010,227,32-34,2010,0,,2010,76,76-86,8090,10.8,2.8
RedBluff,2010-12-06,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16900,10.9,NA
RedBluff,2010-12-07,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,18200,10.7,NA
RedBluff,2010-12-08,Daily,2010,4354,48-92,2010,3084,35-38,2010,9252,31-35,2010,0,,2010,0,,12100,10.7,10.2
RedBluff,2010-12-09,Daily,2010,1443,51-94,2010,1263,36-39,2010,3247,33-35,2010,0,,2010,361,82-98,12500,10.9,4.3
RedBluff,2010-12-10,Daily,2010,5209,52-89,2010,4245,36-48,2010,12155,31-35,2010,0,,2010,0,,14800,11.2,17.7
RedBluff,2010-12-11,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14100,11.5,NA
RedBluff,2010-12-12,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12000,11.1,NA
RedBluff,2010-12-13,Daily,2010,796,52-89,2010,2202,37-40,2010,7804,31-36,2010,96,110,2010,49,82,11200,10.9,3.3
RedBluff,2010-12-14,Daily,2010,216,61-74,2010,1380,37-45,2010,2113,29-36,2010,0,,2010,0,,11400,10.9,3.9
RedBluff,2010-12-15,Daily,2010,3938,55-83,2010,492,38,2010,492,36,2010,985,108-130,2010,0,,25400,10.7,NA
RedBluff,2010-12-16,Daily,2010,8328,37-39,2010,0,,2010,0,,2010,1086,74-79,--,--,--,21700,10.3,32589
RedBluff,2010-12-17,Daily,2010,6273,53-100,2010,4705,38-50,2010,48093,30-37,2010,523,143-155,2010,0,,19100,10.2,8.0
RedBluff,2010-12-18,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19800,10.4,NA
RedBluff,2010-12-19,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,29500,10.6,NA
RedBluff,2010-12-20,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,28400,10.2,NA
RedBluff,2010-12-21,Daily,2010,547,66-77,2010,1368,39,2010,15048,29-38,2010,0,,2010,0,,22400,10.4,8.1
RedBluff,2010-12-22,Daily,2010,0,,2010,746,39-40,2010,35791,31-38,2010,0,,2010,0,,21900,10.5,25.5
RedBluff,2010-12-23,Daily,2010,1184,57-88,2010,1579,39-40,2010,50528,32-38,2010,395,183,2010,0,,31000,10.4,12.3
RedBluff,2010-12-24,Daily,2010,1647,60-105,2010,1236,39,2010,35810,30-38,2010,0,,2010,0,,23000,10.8,7.7
RedBluff,2010-12-25,Daily,2010,1120,54-67,2010,0,,2010,3362,33-38,2010,0,,2010,0,,20100,10.8,17.4
RedBluff,2010-12-26,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,29100,9.9,NA
RedBluff,2010-12-27,Daily,2010,759,70-77,2010,1518,40-41,2010,47423,32-39,2010,0,,2010,0,,27100,10.1,19.5
RedBluff,2010-12-28,Daily,2010,578,60-83,2010,385,40,2010,58376,29-39,2010,0,,2010,0,,20000,10.3,8.4
RedBluff,2010-12-29,Daily,2010,0,,2010,921,41,2010,27598,33-40,2010,0,,2010,0,,49900,9.4,NA
RedBluff,2010-12-30,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,50600,8.7,NA
RedBluff,2010-12-31,Daily,2010,1733,62-110,2010,1040,41-45,2010,195789,30-40,2010,347,118,2010,0,,25600,8.8,25.5
"Notes:"
"2010 Red Bluff Juvenile Estimates"
"Generated 29 Aug 2019 09:19:37 PDT."
"Data Courtesy of USFWS, Red Bluff Fish and Wildlife Office."
"USFWS Data Note from Primary Source PDFs: 'Preliminary estimates of passage by brood-year (BY) and run for unmarked juvenile Chinook salmon and steelhead trout captured by rotary-screw traps at Red Bluff Diversion Dam (RK391), Sacramento River, CA.' 'Biweekly totals may be greater than the sum of the daily estimates presented in this table if sampling was not conducted on each day of the biweekly period. A dash (-) denotes those dates. To estimate daily passage for days that were not sampled, we impute missed sample days with the weekly mean value of days sampled within the week.' October 1, 2013 - October 17, 2013: Winter run passage value interpolated using a monthly mean for the period due to government shutdown. "
"Current data extraction process from primary source (USFWS distributed PDFs) does not capture published values for Biweekly Total. Columbia Basin Research (CBR) calculates the value from the published values for Lower and Upper 90% CI. The CBR calculated value for Biweekly Total is not rounded.
"
"Citation: Columbia Basin Research, University of Washington. (2019). SacPAS Red Bluff Juvenile Estimates. Available from http://www.cbr.washington.edu/sacramento/data/query_redbluff_daily.html."
