"","Date","runname","Dailypassage","Month"
"10330",2009-02-13,"Fall.Chinook.Passage.Estimate",77856,2
"10331",2009-02-14,"Fall.Chinook.Passage.Estimate",255497,2
"10332",2009-02-15,"Fall.Chinook.Passage.Estimate",157584,2
"10333",2009-02-16,"Fall.Chinook.Passage.Estimate",377325,2
"10334",2009-02-19,"Fall.Chinook.Passage.Estimate",175350,2
"10335",2009-02-20,"Fall.Chinook.Passage.Estimate",50736,2
"10336",2009-02-21,"Fall.Chinook.Passage.Estimate",27476,2
"10337",2009-02-24,"Fall.Chinook.Passage.Estimate",202160,2
"10338",2009-02-25,"Fall.Chinook.Passage.Estimate",478058,2
"10339",2009-02-26,"Fall.Chinook.Passage.Estimate",173512,2
"10340",2009-02-27,"Fall.Chinook.Passage.Estimate",175113,2
"10341",2009-02-28,"Fall.Chinook.Passage.Estimate",69035,2
"10342",2009-03-01,"Fall.Chinook.Passage.Estimate",15313,3
"10343",2009-03-03,"Fall.Chinook.Passage.Estimate",270563,3
"10344",2009-03-04,"Fall.Chinook.Passage.Estimate",167559,3
"10345",2009-03-05,"Fall.Chinook.Passage.Estimate",59106,3
"10346",2009-03-06,"Fall.Chinook.Passage.Estimate",31113,3
"10347",2009-03-07,"Fall.Chinook.Passage.Estimate",15417,3
"10348",2009-03-08,"Fall.Chinook.Passage.Estimate",10688,3
"10349",2009-03-09,"Fall.Chinook.Passage.Estimate",6107,3
"10350",2009-03-11,"Fall.Chinook.Passage.Estimate",2704,3
"10351",2009-03-12,"Fall.Chinook.Passage.Estimate",2239,3
"10352",2009-03-13,"Fall.Chinook.Passage.Estimate",1730,3
"10353",2009-03-14,"Fall.Chinook.Passage.Estimate",1430,3
"10354",2009-03-15,"Fall.Chinook.Passage.Estimate",1865,3
"10355",2009-03-16,"Fall.Chinook.Passage.Estimate",980,3
"10356",2009-03-17,"Fall.Chinook.Passage.Estimate",32968,3
"10357",2009-03-18,"Fall.Chinook.Passage.Estimate",41614,3
"10358",2009-03-20,"Fall.Chinook.Passage.Estimate",4208,3
"10359",2009-03-21,"Fall.Chinook.Passage.Estimate",1598,3
"10360",2009-03-22,"Fall.Chinook.Passage.Estimate",802,3
"10361",2009-03-23,"Fall.Chinook.Passage.Estimate",525,3
"10362",2009-03-24,"Fall.Chinook.Passage.Estimate",841,3
"10363",2009-03-25,"Fall.Chinook.Passage.Estimate",714,3
"10364",2009-03-26,"Fall.Chinook.Passage.Estimate",424,3
"10365",2009-03-27,"Fall.Chinook.Passage.Estimate",888,3
"10366",2009-03-28,"Fall.Chinook.Passage.Estimate",1198,3
"10367",2009-03-29,"Fall.Chinook.Passage.Estimate",780,3
"10368",2009-03-30,"Fall.Chinook.Passage.Estimate",877,3
"10369",2009-03-31,"Fall.Chinook.Passage.Estimate",1304,3
"10370",2009-04-01,"Fall.Chinook.Passage.Estimate",1169,4
"10371",2009-04-02,"Fall.Chinook.Passage.Estimate",1017,4
"10372",2009-04-03,"Fall.Chinook.Passage.Estimate",1874,4
"10373",2009-04-04,"Fall.Chinook.Passage.Estimate",1412,4
"10374",2009-04-05,"Fall.Chinook.Passage.Estimate",2167,4
"10375",2009-04-06,"Fall.Chinook.Passage.Estimate",2089,4
"10376",2009-04-07,"Fall.Chinook.Passage.Estimate",1074,4
"10377",2009-04-08,"Fall.Chinook.Passage.Estimate",405,4
"10378",2009-04-09,"Fall.Chinook.Passage.Estimate",453,4
"10379",2009-04-10,"Fall.Chinook.Passage.Estimate",52468,4
"10380",2009-04-15,"Fall.Chinook.Passage.Estimate",40445,4
"10381",2009-04-16,"Fall.Chinook.Passage.Estimate",29992,4
"10382",2009-04-17,"Fall.Chinook.Passage.Estimate",73022,4
"10383",2009-04-22,"Fall.Chinook.Passage.Estimate",8491,4
"10384",2009-04-23,"Fall.Chinook.Passage.Estimate",8218,4
"10385",2009-04-24,"Fall.Chinook.Passage.Estimate",169391,4
"10386",2009-04-29,"Fall.Chinook.Passage.Estimate",11540,4
"10387",2009-04-30,"Fall.Chinook.Passage.Estimate",17627,4
"10388",2009-05-01,"Fall.Chinook.Passage.Estimate",11082,5
"10389",2009-05-07,"Fall.Chinook.Passage.Estimate",15069,5
"10390",2009-05-08,"Fall.Chinook.Passage.Estimate",12390,5
"10391",2009-05-09,"Fall.Chinook.Passage.Estimate",13439,5
"10392",2009-05-10,"Fall.Chinook.Passage.Estimate",13724,5
"10393",2009-05-11,"Fall.Chinook.Passage.Estimate",12698,5
"10394",2009-05-12,"Fall.Chinook.Passage.Estimate",11577,5
"10395",2009-05-13,"Fall.Chinook.Passage.Estimate",20443,5
"10396",2009-05-14,"Fall.Chinook.Passage.Estimate",13592,5
"10397",2009-05-15,"Fall.Chinook.Passage.Estimate",29498,5
"10398",2009-05-16,"Fall.Chinook.Passage.Estimate",30308,5
"10399",2009-05-17,"Fall.Chinook.Passage.Estimate",32481,5
"10400",2009-05-18,"Fall.Chinook.Passage.Estimate",20442,5
"10401",2009-05-19,"Fall.Chinook.Passage.Estimate",14616,5
"10402",2009-05-20,"Fall.Chinook.Passage.Estimate",11593,5
"10403",2009-05-21,"Fall.Chinook.Passage.Estimate",13838,5
"10404",2009-05-22,"Fall.Chinook.Passage.Estimate",15835,5
"10405",2009-05-23,"Fall.Chinook.Passage.Estimate",12620,5
"10406",2009-05-24,"Fall.Chinook.Passage.Estimate",12371,5
"10407",2009-05-25,"Fall.Chinook.Passage.Estimate",5404,5
"10408",2009-05-26,"Fall.Chinook.Passage.Estimate",10987,5
"10409",2009-05-27,"Fall.Chinook.Passage.Estimate",13949,5
"10410",2009-05-28,"Fall.Chinook.Passage.Estimate",12482,5
"10411",2009-05-29,"Fall.Chinook.Passage.Estimate",10980,5
"10412",2009-05-30,"Fall.Chinook.Passage.Estimate",13289,5
"10413",2009-05-31,"Fall.Chinook.Passage.Estimate",8307,5
"10414",2009-06-01,"Fall.Chinook.Passage.Estimate",10176,6
"10415",2009-06-02,"Fall.Chinook.Passage.Estimate",6096,6
"10416",2009-06-03,"Fall.Chinook.Passage.Estimate",6095,6
"10417",2009-06-04,"Fall.Chinook.Passage.Estimate",7310,6
"10418",2009-06-05,"Fall.Chinook.Passage.Estimate",19961,6
"10419",2009-06-06,"Fall.Chinook.Passage.Estimate",10654,6
"10420",2009-06-07,"Fall.Chinook.Passage.Estimate",13884,6
"10421",2009-06-08,"Fall.Chinook.Passage.Estimate",15192,6
"10422",2009-06-09,"Fall.Chinook.Passage.Estimate",14211,6
"10423",2009-06-10,"Fall.Chinook.Passage.Estimate",9267,6
"10424",2009-06-11,"Fall.Chinook.Passage.Estimate",8869,6
"10425",2009-06-12,"Fall.Chinook.Passage.Estimate",12025,6
"10426",2009-06-24,"Fall.Chinook.Passage.Estimate",18039,6
"10427",2009-06-25,"Fall.Chinook.Passage.Estimate",19428,6
"10428",2009-06-26,"Fall.Chinook.Passage.Estimate",16930,6
"10429",2009-06-27,"Fall.Chinook.Passage.Estimate",20176,6
"10430",2009-06-28,"Fall.Chinook.Passage.Estimate",16694,6
"10431",2009-06-29,"Fall.Chinook.Passage.Estimate",13540,6
"10432",2009-06-30,"Fall.Chinook.Passage.Estimate",16850,6
"10433",2009-07-01,"Fall.Chinook.Passage.Estimate",16520,7
"10434",2009-07-02,"Fall.Chinook.Passage.Estimate",16084,7
"10435",2009-07-03,"Fall.Chinook.Passage.Estimate",18439,7
"10436",2009-07-06,"Fall.Chinook.Passage.Estimate",20719,7
"10437",2009-07-07,"Fall.Chinook.Passage.Estimate",23018,7
"10438",2009-07-08,"Fall.Chinook.Passage.Estimate",23256,7
"10439",2009-07-09,"Fall.Chinook.Passage.Estimate",20978,7
"10440",2009-07-10,"Fall.Chinook.Passage.Estimate",18533,7
"10441",2009-07-11,"Fall.Chinook.Passage.Estimate",18373,7
"10442",2009-07-14,"Fall.Chinook.Passage.Estimate",15285,7
"10443",2009-07-15,"Fall.Chinook.Passage.Estimate",14941,7
"10444",2009-07-16,"Fall.Chinook.Passage.Estimate",13670,7
"10445",2009-07-17,"Fall.Chinook.Passage.Estimate",11812,7
"10446",2009-07-18,"Fall.Chinook.Passage.Estimate",9907,7
"10447",2009-07-19,"Fall.Chinook.Passage.Estimate",11228,7
"10448",2009-07-20,"Fall.Chinook.Passage.Estimate",8316,7
"10449",2009-07-21,"Fall.Chinook.Passage.Estimate",6514,7
"10450",2009-07-23,"Fall.Chinook.Passage.Estimate",9866,7
"10451",2009-07-24,"Fall.Chinook.Passage.Estimate",8490,7
"10452",2009-07-25,"Fall.Chinook.Passage.Estimate",8806,7
"10453",2009-07-26,"Fall.Chinook.Passage.Estimate",8739,7
"10454",2009-07-27,"Fall.Chinook.Passage.Estimate",7381,7
"10455",2009-07-28,"Fall.Chinook.Passage.Estimate",5241,7
"10456",2009-07-29,"Fall.Chinook.Passage.Estimate",3523,7
"10457",2009-07-30,"Fall.Chinook.Passage.Estimate",3282,7
"10458",2009-07-31,"Fall.Chinook.Passage.Estimate",4972,7
"10459",2009-08-01,"Fall.Chinook.Passage.Estimate",4681,8
"10460",2009-08-02,"Fall.Chinook.Passage.Estimate",4549,8
"10461",2009-08-03,"Fall.Chinook.Passage.Estimate",3856,8
"10462",2009-08-04,"Fall.Chinook.Passage.Estimate",4900,8
"10463",2009-08-05,"Fall.Chinook.Passage.Estimate",3831,8
"10464",2009-08-06,"Fall.Chinook.Passage.Estimate",3622,8
"10465",2009-08-07,"Fall.Chinook.Passage.Estimate",5217,8
"10466",2009-08-08,"Fall.Chinook.Passage.Estimate",2900,8
"10467",2009-08-09,"Fall.Chinook.Passage.Estimate",5072,8
"10468",2009-08-10,"Fall.Chinook.Passage.Estimate",1436,8
"10469",2009-08-11,"Fall.Chinook.Passage.Estimate",3516,8
"10470",2009-08-12,"Fall.Chinook.Passage.Estimate",3148,8
"10471",2009-08-13,"Fall.Chinook.Passage.Estimate",3988,8
"10472",2009-08-14,"Fall.Chinook.Passage.Estimate",1310,8
"10473",2009-08-15,"Fall.Chinook.Passage.Estimate",2241,8
"10474",2009-08-16,"Fall.Chinook.Passage.Estimate",1789,8
"10475",2009-08-17,"Fall.Chinook.Passage.Estimate",2094,8
"10476",2009-08-18,"Fall.Chinook.Passage.Estimate",1524,8
"10477",2009-08-19,"Fall.Chinook.Passage.Estimate",1228,8
"10478",2009-08-20,"Fall.Chinook.Passage.Estimate",1590,8
"10479",2009-08-21,"Fall.Chinook.Passage.Estimate",1450,8
"10480",2009-08-22,"Fall.Chinook.Passage.Estimate",1073,8
"10481",2009-08-24,"Fall.Chinook.Passage.Estimate",1105,8
"10482",2009-08-25,"Fall.Chinook.Passage.Estimate",897,8
"10483",2009-08-26,"Fall.Chinook.Passage.Estimate",767,8
"10484",2009-08-27,"Fall.Chinook.Passage.Estimate",1660,8
"10485",2009-08-28,"Fall.Chinook.Passage.Estimate",895,8
"10486",2009-09-05,"Fall.Chinook.Passage.Estimate",599,9
"10487",2009-09-06,"Fall.Chinook.Passage.Estimate",0,9
"10488",2009-09-07,"Fall.Chinook.Passage.Estimate",98,9
"10489",2009-09-08,"Fall.Chinook.Passage.Estimate",287,9
"10490",2009-09-09,"Fall.Chinook.Passage.Estimate",274,9
"10491",2009-09-10,"Fall.Chinook.Passage.Estimate",0,9
"10492",2009-09-11,"Fall.Chinook.Passage.Estimate",0,9
"10493",2009-09-12,"Fall.Chinook.Passage.Estimate",0,9
"10494",2009-09-13,"Fall.Chinook.Passage.Estimate",83,9
"10495",2009-09-14,"Fall.Chinook.Passage.Estimate",0,9
"10496",2009-09-15,"Fall.Chinook.Passage.Estimate",0,9
"10497",2009-09-16,"Fall.Chinook.Passage.Estimate",0,9
"10498",2009-09-17,"Fall.Chinook.Passage.Estimate",0,9
"10499",2009-09-18,"Fall.Chinook.Passage.Estimate",0,9
"10500",2009-09-19,"Fall.Chinook.Passage.Estimate",0,9
"10501",2009-09-20,"Fall.Chinook.Passage.Estimate",0,9
"10502",2009-09-21,"Fall.Chinook.Passage.Estimate",209,9
"10503",2009-09-22,"Fall.Chinook.Passage.Estimate",0,9
"10504",2009-09-23,"Fall.Chinook.Passage.Estimate",0,9
"10505",2009-09-24,"Fall.Chinook.Passage.Estimate",0,9
"10506",2009-09-25,"Fall.Chinook.Passage.Estimate",0,9
"10507",2009-09-26,"Fall.Chinook.Passage.Estimate",0,9
"10508",2009-09-29,"Fall.Chinook.Passage.Estimate",0,9
"10509",2009-09-30,"Fall.Chinook.Passage.Estimate",0,9
"10510",2009-10-01,"Fall.Chinook.Passage.Estimate",59,10
"10511",2009-10-02,"Fall.Chinook.Passage.Estimate",100,10
"10512",2009-10-03,"Fall.Chinook.Passage.Estimate",34,10
"10513",2009-10-06,"Fall.Chinook.Passage.Estimate",0,10
"10514",2009-10-07,"Fall.Chinook.Passage.Estimate",103,10
"10515",2009-10-08,"Fall.Chinook.Passage.Estimate",0,10
"10516",2009-10-09,"Fall.Chinook.Passage.Estimate",36,10
"10517",2009-10-10,"Fall.Chinook.Passage.Estimate",0,10
"10518",2009-10-15,"Fall.Chinook.Passage.Estimate",192,10
"10519",2009-10-16,"Fall.Chinook.Passage.Estimate",1326,10
"10520",2009-10-17,"Fall.Chinook.Passage.Estimate",0,10
"10521",2009-10-20,"Fall.Chinook.Passage.Estimate",0,10
"10522",2009-10-21,"Fall.Chinook.Passage.Estimate",40,10
"10523",2009-10-22,"Fall.Chinook.Passage.Estimate",0,10
"10524",2009-10-23,"Fall.Chinook.Passage.Estimate",0,10
"10525",2009-10-24,"Fall.Chinook.Passage.Estimate",0,10
"10526",2009-10-27,"Fall.Chinook.Passage.Estimate",0,10
"10527",2009-10-28,"Fall.Chinook.Passage.Estimate",36,10
"10528",2009-10-29,"Fall.Chinook.Passage.Estimate",0,10
"10529",2009-10-30,"Fall.Chinook.Passage.Estimate",0,10
"10530",2009-11-03,"Fall.Chinook.Passage.Estimate",0,11
"10531",2009-11-04,"Fall.Chinook.Passage.Estimate",0,11
"10532",2009-11-05,"Fall.Chinook.Passage.Estimate",0,11
"10533",2009-11-06,"Fall.Chinook.Passage.Estimate",0,11
"10534",2009-11-10,"Fall.Chinook.Passage.Estimate",0,11
"10535",2009-11-11,"Fall.Chinook.Passage.Estimate",0,11
"10536",2009-11-12,"Fall.Chinook.Passage.Estimate",0,11
"10537",2009-11-13,"Fall.Chinook.Passage.Estimate",0,11
"10538",2009-11-17,"Fall.Chinook.Passage.Estimate",0,11
"10539",2009-11-18,"Fall.Chinook.Passage.Estimate",0,11
"10540",2009-11-19,"Fall.Chinook.Passage.Estimate",0,11
"10541",2009-11-23,"Fall.Chinook.Passage.Estimate",0,11
"10542",2009-11-24,"Fall.Chinook.Passage.Estimate",0,11
"10543",2009-11-25,"Fall.Chinook.Passage.Estimate",0,11
"10544",2009-11-26,"Fall.Chinook.Passage.Estimate",0,11
"10545",2009-12-01,"Fall.Chinook.Passage.Estimate",98,12
"10546",2009-12-02,"Fall.Chinook.Passage.Estimate",35,12
"10547",2009-12-03,"Fall.Chinook.Passage.Estimate",169,12
"10548",2009-12-04,"Fall.Chinook.Passage.Estimate",230,12
"10549",2009-12-08,"Fall.Chinook.Passage.Estimate",722,12
"10550",2009-12-09,"Fall.Chinook.Passage.Estimate",860,12
"10551",2009-12-10,"Fall.Chinook.Passage.Estimate",1192,12
"10552",2009-12-11,"Fall.Chinook.Passage.Estimate",934,12
"10553",2009-12-15,"Fall.Chinook.Passage.Estimate",1996,12
"10554",2009-12-16,"Fall.Chinook.Passage.Estimate",4846,12
"10555",2009-12-17,"Fall.Chinook.Passage.Estimate",544458,12
"10556",2009-12-18,"Fall.Chinook.Passage.Estimate",128911,12
"10557",2009-12-22,"Fall.Chinook.Passage.Estimate",48505,12
"10558",2009-12-23,"Fall.Chinook.Passage.Estimate",67534,12
"10559",2009-12-24,"Fall.Chinook.Passage.Estimate",38811,12
"10560",2009-12-25,"Fall.Chinook.Passage.Estimate",20825,12
"10561",2009-12-29,"Fall.Chinook.Passage.Estimate",22742,12
"10562",2009-12-30,"Fall.Chinook.Passage.Estimate",13066,12
"10563",2009-12-31,"Fall.Chinook.Passage.Estimate",25649,12
"10564",2010-01-04,"Fall.Chinook.Passage.Estimate",161392,1
"10565",2010-01-05,"Fall.Chinook.Passage.Estimate",65263,1
"10566",2010-01-06,"Fall.Chinook.Passage.Estimate",25346,1
"10567",2010-01-07,"Fall.Chinook.Passage.Estimate",9530,1
"10568",2010-01-08,"Fall.Chinook.Passage.Estimate",5621,1
"10569",2010-01-11,"Fall.Chinook.Passage.Estimate",9276,1
"10570",2010-01-12,"Fall.Chinook.Passage.Estimate",7801,1
"10571",2010-01-13,"Fall.Chinook.Passage.Estimate",511713,1
"10572",2010-01-14,"Fall.Chinook.Passage.Estimate",411338,1
"10573",2010-01-15,"Fall.Chinook.Passage.Estimate",320879,1
"10574",2010-01-18,"Fall.Chinook.Passage.Estimate",365353,1
"10575",2010-01-28,"Fall.Chinook.Passage.Estimate",55041,1
"10576",2010-01-29,"Fall.Chinook.Passage.Estimate",35021,1
"10577",2010-01-30,"Fall.Chinook.Passage.Estimate",16647,1
"10578",2010-01-31,"Fall.Chinook.Passage.Estimate",64937,1
"10579",2010-02-01,"Fall.Chinook.Passage.Estimate",26348,2
"10580",2010-02-02,"Fall.Chinook.Passage.Estimate",44493,2
"10581",2010-02-03,"Fall.Chinook.Passage.Estimate",34919,2
"10582",2010-02-04,"Fall.Chinook.Passage.Estimate",14115,2
"10583",2010-02-05,"Fall.Chinook.Passage.Estimate",48811,2
"10584",2010-02-08,"Fall.Chinook.Passage.Estimate",118747,2
"10585",2010-02-09,"Fall.Chinook.Passage.Estimate",53791,2
"10586",2010-02-10,"Fall.Chinook.Passage.Estimate",55442,2
"10587",2010-02-11,"Fall.Chinook.Passage.Estimate",22352,2
"10588",2010-02-12,"Fall.Chinook.Passage.Estimate",8883,2
"10589",2010-02-13,"Fall.Chinook.Passage.Estimate",9718,2
"10590",2010-02-14,"Fall.Chinook.Passage.Estimate",13693,2
"10591",2010-02-15,"Fall.Chinook.Passage.Estimate",22863,2
"10592",2010-02-16,"Fall.Chinook.Passage.Estimate",16478,2
"10593",2010-02-17,"Fall.Chinook.Passage.Estimate",15469,2
"10594",2010-02-18,"Fall.Chinook.Passage.Estimate",13463,2
"10595",2010-02-19,"Fall.Chinook.Passage.Estimate",10283,2
"10596",2010-02-20,"Fall.Chinook.Passage.Estimate",13119,2
"10597",2010-02-21,"Fall.Chinook.Passage.Estimate",11131,2
"10598",2010-02-22,"Fall.Chinook.Passage.Estimate",27217,2
"10599",2010-02-23,"Fall.Chinook.Passage.Estimate",14604,2
"10600",2010-02-24,"Fall.Chinook.Passage.Estimate",8372,2
"10601",2010-02-25,"Fall.Chinook.Passage.Estimate",47727,2
"10602",2010-02-26,"Fall.Chinook.Passage.Estimate",7002,2
"10603",2010-02-28,"Fall.Chinook.Passage.Estimate",130342,2
"10604",2010-03-01,"Fall.Chinook.Passage.Estimate",22741,3
"10605",2010-03-02,"Fall.Chinook.Passage.Estimate",8365,3
"10606",2010-03-03,"Fall.Chinook.Passage.Estimate",5962,3
"10607",2010-03-05,"Fall.Chinook.Passage.Estimate",22461,3
"10608",2010-03-06,"Fall.Chinook.Passage.Estimate",12485,3
"10609",2010-03-07,"Fall.Chinook.Passage.Estimate",7352,3
"10610",2010-03-08,"Fall.Chinook.Passage.Estimate",2908,3
"10611",2010-03-09,"Fall.Chinook.Passage.Estimate",3265,3
"10612",2010-03-10,"Fall.Chinook.Passage.Estimate",1993,3
"10613",2010-03-11,"Fall.Chinook.Passage.Estimate",1445,3
"10614",2010-03-12,"Fall.Chinook.Passage.Estimate",890,3
"10615",2010-03-14,"Fall.Chinook.Passage.Estimate",10602,3
"10616",2010-03-15,"Fall.Chinook.Passage.Estimate",2635,3
"10617",2010-03-16,"Fall.Chinook.Passage.Estimate",1356,3
"10618",2010-03-17,"Fall.Chinook.Passage.Estimate",2001,3
"10619",2010-03-18,"Fall.Chinook.Passage.Estimate",1358,3
"10620",2010-03-19,"Fall.Chinook.Passage.Estimate",1140,3
"10621",2010-03-20,"Fall.Chinook.Passage.Estimate",989,3
"10622",2010-03-21,"Fall.Chinook.Passage.Estimate",1246,3
"10623",2010-03-22,"Fall.Chinook.Passage.Estimate",1033,3
"10624",2010-03-23,"Fall.Chinook.Passage.Estimate",292,3
"10625",2010-03-24,"Fall.Chinook.Passage.Estimate",198,3
"10626",2010-03-25,"Fall.Chinook.Passage.Estimate",175,3
"10627",2010-03-26,"Fall.Chinook.Passage.Estimate",275,3
"10628",2010-03-27,"Fall.Chinook.Passage.Estimate",398,3
"10629",2010-03-28,"Fall.Chinook.Passage.Estimate",252,3
"10630",2010-03-29,"Fall.Chinook.Passage.Estimate",110,3
"10631",2010-03-30,"Fall.Chinook.Passage.Estimate",115,3
"10632",2010-03-31,"Fall.Chinook.Passage.Estimate",259,3
"10633",2010-04-01,"Fall.Chinook.Passage.Estimate",357,4
"10634",2010-04-02,"Fall.Chinook.Passage.Estimate",158,4
"10635",2010-04-03,"Fall.Chinook.Passage.Estimate",663,4
"10636",2010-04-04,"Fall.Chinook.Passage.Estimate",928,4
"10637",2010-04-05,"Fall.Chinook.Passage.Estimate",552,4
"10638",2010-04-06,"Fall.Chinook.Passage.Estimate",1989,4
"10639",2010-04-07,"Fall.Chinook.Passage.Estimate",1045,4
"10640",2010-04-08,"Fall.Chinook.Passage.Estimate",699,4
"10641",2010-04-09,"Fall.Chinook.Passage.Estimate",30130,4
"10642",2010-04-15,"Fall.Chinook.Passage.Estimate",70977,4
"10643",2010-04-16,"Fall.Chinook.Passage.Estimate",38192,4
"10644",2010-04-20,"Fall.Chinook.Passage.Estimate",33894,4
"10645",2010-04-22,"Fall.Chinook.Passage.Estimate",72763,4
"10646",2010-04-23,"Fall.Chinook.Passage.Estimate",27542,4
"10647",2010-04-24,"Fall.Chinook.Passage.Estimate",21228,4
"10648",2010-04-25,"Fall.Chinook.Passage.Estimate",21728,4
"10649",2010-04-26,"Fall.Chinook.Passage.Estimate",13554,4
"10650",2010-04-27,"Fall.Chinook.Passage.Estimate",5704,4
"10651",2010-04-28,"Fall.Chinook.Passage.Estimate",7801,4
"10652",2010-04-29,"Fall.Chinook.Passage.Estimate",19814,4
"10653",2010-04-30,"Fall.Chinook.Passage.Estimate",18062,4
"10654",2010-05-01,"Fall.Chinook.Passage.Estimate",13007,5
"10655",2010-05-02,"Fall.Chinook.Passage.Estimate",19663,5
"10656",2010-05-03,"Fall.Chinook.Passage.Estimate",20073,5
"10657",2010-05-04,"Fall.Chinook.Passage.Estimate",14355,5
"10658",2010-05-05,"Fall.Chinook.Passage.Estimate",14245,5
"10659",2010-05-06,"Fall.Chinook.Passage.Estimate",11669,5
"10660",2010-05-07,"Fall.Chinook.Passage.Estimate",10982,5
"10661",2010-05-08,"Fall.Chinook.Passage.Estimate",11585,5
"10662",2010-05-09,"Fall.Chinook.Passage.Estimate",7370,5
"10663",2010-05-10,"Fall.Chinook.Passage.Estimate",3608,5
"10664",2010-05-11,"Fall.Chinook.Passage.Estimate",13360,5
"10665",2010-05-12,"Fall.Chinook.Passage.Estimate",14302,5
"10666",2010-05-13,"Fall.Chinook.Passage.Estimate",8861,5
"10667",2010-05-14,"Fall.Chinook.Passage.Estimate",7908,5
"10668",2010-05-15,"Fall.Chinook.Passage.Estimate",11455,5
"10669",2010-05-16,"Fall.Chinook.Passage.Estimate",15492,5
"10670",2010-05-17,"Fall.Chinook.Passage.Estimate",7029,5
"10671",2010-05-18,"Fall.Chinook.Passage.Estimate",5478,5
"10672",2010-05-19,"Fall.Chinook.Passage.Estimate",11472,5
"10673",2010-05-20,"Fall.Chinook.Passage.Estimate",7929,5
"10674",2010-05-21,"Fall.Chinook.Passage.Estimate",4886,5
"10675",2010-05-22,"Fall.Chinook.Passage.Estimate",12643,5
"10676",2010-05-23,"Fall.Chinook.Passage.Estimate",15633,5
"10677",2010-05-24,"Fall.Chinook.Passage.Estimate",11766,5
"10678",2010-05-25,"Fall.Chinook.Passage.Estimate",3697,5
"10679",2010-05-26,"Fall.Chinook.Passage.Estimate",10371,5
"10680",2010-05-27,"Fall.Chinook.Passage.Estimate",16571,5
"10681",2010-05-29,"Fall.Chinook.Passage.Estimate",11941,5
"10682",2010-05-31,"Fall.Chinook.Passage.Estimate",16613,5
"10683",2010-06-01,"Fall.Chinook.Passage.Estimate",5815,6
"10684",2010-06-02,"Fall.Chinook.Passage.Estimate",3222,6
"10685",2010-06-03,"Fall.Chinook.Passage.Estimate",12104,6
"10686",2010-06-05,"Fall.Chinook.Passage.Estimate",9606,6
"10687",2010-06-07,"Fall.Chinook.Passage.Estimate",11758,6
"10688",2010-06-09,"Fall.Chinook.Passage.Estimate",10927,6
"10689",2010-06-10,"Fall.Chinook.Passage.Estimate",18959,6
"10690",2010-06-11,"Fall.Chinook.Passage.Estimate",28751,6
"10691",2010-06-12,"Fall.Chinook.Passage.Estimate",19813,6
"10692",2010-06-13,"Fall.Chinook.Passage.Estimate",17130,6
"10693",2010-06-14,"Fall.Chinook.Passage.Estimate",16084,6
"10694",2010-06-19,"Fall.Chinook.Passage.Estimate",6936,6
"10695",2010-06-20,"Fall.Chinook.Passage.Estimate",4843,6
"10696",2010-06-21,"Fall.Chinook.Passage.Estimate",3208,6
"10697",2010-06-22,"Fall.Chinook.Passage.Estimate",6342,6
"10698",2010-06-23,"Fall.Chinook.Passage.Estimate",1973,6
"10699",2010-06-24,"Fall.Chinook.Passage.Estimate",2447,6
"10700",2010-06-25,"Fall.Chinook.Passage.Estimate",4436,6
"10701",2010-06-26,"Fall.Chinook.Passage.Estimate",5063,6
"10702",2010-06-27,"Fall.Chinook.Passage.Estimate",4719,6
"10703",2010-06-28,"Fall.Chinook.Passage.Estimate",6265,6
"10704",2010-06-29,"Fall.Chinook.Passage.Estimate",7169,6
"10705",2010-06-30,"Fall.Chinook.Passage.Estimate",7127,6
"10706",2010-07-01,"Fall.Chinook.Passage.Estimate",9756,7
"10707",2010-07-02,"Fall.Chinook.Passage.Estimate",6385,7
"10708",2010-07-03,"Fall.Chinook.Passage.Estimate",10776,7
"10709",2010-07-04,"Fall.Chinook.Passage.Estimate",7685,7
"10710",2010-07-05,"Fall.Chinook.Passage.Estimate",5680,7
"10711",2010-07-06,"Fall.Chinook.Passage.Estimate",5340,7
"10712",2010-07-07,"Fall.Chinook.Passage.Estimate",6042,7
"10713",2010-07-08,"Fall.Chinook.Passage.Estimate",4575,7
"10714",2010-07-09,"Fall.Chinook.Passage.Estimate",4819,7
"10715",2010-07-10,"Fall.Chinook.Passage.Estimate",3944,7
"10716",2010-07-11,"Fall.Chinook.Passage.Estimate",7888,7
"10717",2010-07-12,"Fall.Chinook.Passage.Estimate",7288,7
"10718",2010-07-13,"Fall.Chinook.Passage.Estimate",4819,7
"10719",2010-07-14,"Fall.Chinook.Passage.Estimate",3637,7
"10720",2010-07-15,"Fall.Chinook.Passage.Estimate",3775,7
"10721",2010-07-16,"Fall.Chinook.Passage.Estimate",3719,7
"10722",2010-07-17,"Fall.Chinook.Passage.Estimate",4070,7
"10723",2010-07-18,"Fall.Chinook.Passage.Estimate",3415,7
"10724",2010-07-19,"Fall.Chinook.Passage.Estimate",3575,7
"10725",2010-07-20,"Fall.Chinook.Passage.Estimate",2671,7
"10726",2010-07-21,"Fall.Chinook.Passage.Estimate",3493,7
"10727",2010-07-22,"Fall.Chinook.Passage.Estimate",1617,7
"10728",2010-07-23,"Fall.Chinook.Passage.Estimate",3760,7
"10729",2010-07-24,"Fall.Chinook.Passage.Estimate",1483,7
"10730",2010-07-25,"Fall.Chinook.Passage.Estimate",1628,7
"10731",2010-07-26,"Fall.Chinook.Passage.Estimate",881,7
