Project,Date,DataType,Winter Chinook BY,Winter Chinook Passage Estimate,Winter Chinook Length,Spring Chinook BY,Spring Chinook Passage Estimate,Spring Chinook Length,Fall Chinook BY,Fall Chinook Passage Estimate,Fall Chinook Length,Late-Fall Chinook BY,Late-Fall Chinook Passage Estimate,Late-Fall Chinook Length,Steelhead BY,Steelhead Passage Estimate,Steelhead Length,Bend Bridge Peak Flow (CFS),Water Temperature (C),Turbidity (NTU)
RedBluff,8/7/2019,Daily,2019,3148,30-40,2018,0,NA,2018,577,85-114,2019,0,NA,2019,45,55,12548,14.5,3.1
RedBluff,8/8/2019,Daily,2019,3282,31-37,2018,0,NA,2018,328,82-103,2019,0,NA,2019,140,42-78,12548,14.5,2.8
RedBluff,8/9/2019,Daily,2019,4249,30-39,2018,0,NA,2018,403,85-114,2019,45,70,2019,0,NA,12379,14.2,3.3
RedBluff,8/10/2019,Daily,2019,3916,30-37,2018,0,NA,2018,93,107-113,2019,0,NA,2019,95,25-53,12604,13.7,3
RedBluff,8/11/2019,Daily,2019,4254,31-38,2018,0,NA,2018,504,85-130,2019,47,74,2019,47,64,12492,13.7,2.9
RedBluff,8/12/2019,Daily,2019,6597,30-38,2018,0,NA,2018,420,94-129,2019,0,NA,2019,124,54-73,12229,14.2,2.9
RedBluff,8/13/2019,Daily,2019,8759,30-41,2018,0,NA,2018,276,100-130,2019,0,NA,2019,111,60-85,12210,14.4,3.1
RedBluff,8/14/2019,Daily,2019,8398,30-38,2018,0,NA,2018,278,92-122,2019,0,NA,2019,46,68,12172,14.6,3.1
RedBluff,8/15/2019,Daily,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12134,14.7,NA
RedBluff,8/16/2019,Daily,2019,11396,30-40,2018,0,NA,2018,247,88-106,2019,0,NA,2019,83,59-93,12097,14.6,2.7
RedBluff,8/17/2019,Daily,2019,12047,30-44,2018,0,NA,2018,277,86-120,2019,232,47-74,2019,47,90,12134,14.6,2.9
RedBluff,8/18/2019,Daily,2019,14062,29-40,2018,0,NA,2018,188,89-120,2019,0,NA,2019,91,31-46,12134,14.4,2.7
RedBluff,8/19/2019,Daily,2019,14954,32-44,2018,0,NA,2018,95,92-110,2019,0,NA,2019,142,48-61,12248,14.3,2.7
RedBluff,8/20/2019,Daily,2019,22454,30-38,2018,0,NA,2018,206,110-121,2019,275,49-72,2019,69,60,12116,14.2,2.9
RedBluff,8/21/2019,Daily,2019,25267,30-45,2018,0,NA,2018,44,116,2019,430,55-78,2019,154,45-58,12210,14.2,3.1
RedBluff,8/22/2019,Daily,2019,25129,28-41,2018,0,NA,2018,154,89-122,2019,274,61-82,2019,282,50-75,12059,14.3,2.7
RedBluff,8/23/2019,Daily,2019,26930,30-47,2018,0,NA,2018,192,103-125,2019,328,48-83,2019,194,44-58,11699,14.4,3
RedBluff,8/24/2019,Daily,2019,27178,29-47,2018,0,NA,2018,183,89-123,2019,124,48-80,2019,442,43-69,11661,14.5,2.9
RedBluff,8/25/2019,Daily,2019,34458,31-46,2018,0,NA,2018,415,100-122,2019,204,54-64,2019,326,45-70,11528,14.7,2.8
RedBluff,8/26/2019,Daily,2019,29978,31-48,2018,0,NA,2018,90,122,2019,363,49-83,2019,180,60-72,11547,14.7,2.4
Notes:,,,,,,,,,,,,,,,,,,,,
2019 Red Bluff Juvenile Estimates,,,,,,,,,,,,,,,,,,,,
Generated 29 Aug 2019 08:52:14 PDT.,,,,,,,,,,,,,,,,,,,,
"Data Courtesy of USFWS, Red Bluff Fish and Wildlife Office.",,,,,,,,,,,,,,,,,,,,
"USFWS Data Note from Primary Source PDFs: 'Preliminary estimates of passage by brood-year (BY) and run for unmarked juvenile Chinook salmon and steelhead trout captured by rotary-screw traps at Red Bluff Diversion Dam (RK391), Sacramento River, CA.' 'Biweekly totals may be greater than the sum of the daily estimates presented in this table if sampling was not conducted on each day of the biweekly period. A dash (-) denotes those dates. To estimate daily passage for days that were not sampled, we impute missed sample days with the weekly mean value of days sampled within the week.' October 1, 2013 - October 17, 2013: Winter run passage value interpolated using a monthly mean for the period due to government shutdown. ",,,,,,,,,,,,,,,,,,,,
"Current data extraction process from primary source (USFWS distributed PDFs) does not capture published values for Biweekly Total. Columbia Basin Research (CBR) calculates the value from the published values for Lower and Upper 90% CI. The CBR calculated value for Biweekly Total is not rounded.
",,,,,,,,,,,,,,,,,,,,
"Citation: Columbia Basin Research, University of Washington. (2019). SacPAS Red Bluff Juvenile Estimates. Available from http://www.cbr.washington.edu/sacramento/data/query_redbluff_daily.html.",,,,,,,,,,,,,,,,,,,,
