"Date","runname","Dailypassage"
2022-04-18,"Fall.Chinook.Passage.Estimate",29928
2022-04-19,"Fall.Chinook.Passage.Estimate",10462
2022-04-20,"Fall.Chinook.Passage.Estimate",21336
2022-04-21,"Fall.Chinook.Passage.Estimate",20788
2022-04-22,"Fall.Chinook.Passage.Estimate",49378
2022-04-23,"Fall.Chinook.Passage.Estimate",34314
2022-04-24,"Fall.Chinook.Passage.Estimate",19316
2022-04-25,"Fall.Chinook.Passage.Estimate",15648
2022-04-26,"Fall.Chinook.Passage.Estimate",7124
2022-04-27,"Fall.Chinook.Passage.Estimate",7886
2022-04-28,"Fall.Chinook.Passage.Estimate",12425
2022-04-29,"Fall.Chinook.Passage.Estimate",17332
2022-04-30,"Fall.Chinook.Passage.Estimate",14051
2022-05-01,"Fall.Chinook.Passage.Estimate",20020
2022-05-02,"Fall.Chinook.Passage.Estimate",16936
2022-05-03,"Fall.Chinook.Passage.Estimate",11779
2022-05-04,"Fall.Chinook.Passage.Estimate",12291
2022-05-05,"Fall.Chinook.Passage.Estimate",8046
2022-05-06,"Fall.Chinook.Passage.Estimate",13508
2022-05-07,"Fall.Chinook.Passage.Estimate",17000
2022-05-08,"Fall.Chinook.Passage.Estimate",21315
2022-05-09,"Fall.Chinook.Passage.Estimate",17458
2022-05-10,"Fall.Chinook.Passage.Estimate",11938
2022-05-11,"Fall.Chinook.Passage.Estimate",17938
2022-05-12,"Fall.Chinook.Passage.Estimate",15370
2022-05-13,"Fall.Chinook.Passage.Estimate",14693
2022-05-14,"Fall.Chinook.Passage.Estimate",8314
2022-05-15,"Fall.Chinook.Passage.Estimate",7644
2022-05-16,"Fall.Chinook.Passage.Estimate",8172
2022-05-17,"Fall.Chinook.Passage.Estimate",5385
2022-05-18,"Fall.Chinook.Passage.Estimate",7041
2022-05-19,"Fall.Chinook.Passage.Estimate",3467
2022-05-20,"Fall.Chinook.Passage.Estimate",5682
2022-05-21,"Fall.Chinook.Passage.Estimate",3070
2022-05-22,"Fall.Chinook.Passage.Estimate",5381
2022-05-23,"Fall.Chinook.Passage.Estimate",3931
2022-05-24,"Fall.Chinook.Passage.Estimate",3416
2022-05-25,"Fall.Chinook.Passage.Estimate",3105
2022-05-26,"Fall.Chinook.Passage.Estimate",2523
2022-05-27,"Fall.Chinook.Passage.Estimate",2235
2022-05-28,"Fall.Chinook.Passage.Estimate",1944
2022-05-29,"Fall.Chinook.Passage.Estimate",1808
2022-06-01,"Fall.Chinook.Passage.Estimate",1523
2022-06-02,"Fall.Chinook.Passage.Estimate",1636
2022-06-03,"Fall.Chinook.Passage.Estimate",1479
2022-06-04,"Fall.Chinook.Passage.Estimate",1083
2022-06-05,"Fall.Chinook.Passage.Estimate",1558
2022-06-06,"Fall.Chinook.Passage.Estimate",3045
2022-06-07,"Fall.Chinook.Passage.Estimate",3945
2022-06-08,"Fall.Chinook.Passage.Estimate",2957
2022-06-09,"Fall.Chinook.Passage.Estimate",2997
2022-06-10,"Fall.Chinook.Passage.Estimate",3247
2022-06-11,"Fall.Chinook.Passage.Estimate",2782
2022-06-12,"Fall.Chinook.Passage.Estimate",457
2022-06-13,"Fall.Chinook.Passage.Estimate",1305
2022-06-14,"Fall.Chinook.Passage.Estimate",2348
2022-06-15,"Fall.Chinook.Passage.Estimate",1212
2022-06-16,"Fall.Chinook.Passage.Estimate",450
2022-06-17,"Fall.Chinook.Passage.Estimate",1050
2022-06-18,"Fall.Chinook.Passage.Estimate",608
2022-06-19,"Fall.Chinook.Passage.Estimate",1218
2022-06-20,"Fall.Chinook.Passage.Estimate",742
2022-06-21,"Fall.Chinook.Passage.Estimate",1254
2022-06-22,"Fall.Chinook.Passage.Estimate",1643
2022-06-23,"Fall.Chinook.Passage.Estimate",1168
2022-06-24,"Fall.Chinook.Passage.Estimate",816
2022-06-25,"Fall.Chinook.Passage.Estimate",321
2022-06-26,"Fall.Chinook.Passage.Estimate",223
2022-06-27,"Fall.Chinook.Passage.Estimate",393
2022-06-28,"Fall.Chinook.Passage.Estimate",258
2022-06-29,"Fall.Chinook.Passage.Estimate",103
2022-06-30,"Fall.Chinook.Passage.Estimate",200
2022-07-01,"Fall.Chinook.Passage.Estimate",61
2022-07-02,"Fall.Chinook.Passage.Estimate",86
2022-07-03,"Fall.Chinook.Passage.Estimate",30
2022-07-04,"Fall.Chinook.Passage.Estimate",64
2022-07-05,"Fall.Chinook.Passage.Estimate",56
2022-07-06,"Fall.Chinook.Passage.Estimate",202
2022-07-07,"Fall.Chinook.Passage.Estimate",57
2022-07-08,"Fall.Chinook.Passage.Estimate",34
2022-07-09,"Fall.Chinook.Passage.Estimate",123
2022-07-10,"Fall.Chinook.Passage.Estimate",169
2022-07-11,"Fall.Chinook.Passage.Estimate",147
2022-07-12,"Fall.Chinook.Passage.Estimate",138
2022-07-13,"Fall.Chinook.Passage.Estimate",86
2022-07-14,"Fall.Chinook.Passage.Estimate",195
2022-07-15,"Fall.Chinook.Passage.Estimate",64
2022-07-16,"Fall.Chinook.Passage.Estimate",273
2022-07-17,"Fall.Chinook.Passage.Estimate",152
2022-07-18,"Fall.Chinook.Passage.Estimate",29
2022-07-19,"Fall.Chinook.Passage.Estimate",0
2022-07-20,"Fall.Chinook.Passage.Estimate",0
2022-07-21,"Fall.Chinook.Passage.Estimate",28
2022-07-22,"Fall.Chinook.Passage.Estimate",31
2022-07-23,"Fall.Chinook.Passage.Estimate",31
2022-07-24,"Fall.Chinook.Passage.Estimate",28
2022-07-25,"Fall.Chinook.Passage.Estimate",87
2022-07-26,"Fall.Chinook.Passage.Estimate",30
2022-07-27,"Fall.Chinook.Passage.Estimate",29
2022-07-28,"Fall.Chinook.Passage.Estimate",28
2022-07-29,"Fall.Chinook.Passage.Estimate",0
2022-07-30,"Fall.Chinook.Passage.Estimate",0
2022-07-31,"Fall.Chinook.Passage.Estimate",0
2022-08-01,"Fall.Chinook.Passage.Estimate",57
2022-08-02,"Fall.Chinook.Passage.Estimate",61
2022-08-03,"Fall.Chinook.Passage.Estimate",0
2022-08-04,"Fall.Chinook.Passage.Estimate",0
2022-08-05,"Fall.Chinook.Passage.Estimate",29
2022-08-06,"Fall.Chinook.Passage.Estimate",0
2022-08-08,"Fall.Chinook.Passage.Estimate",30
2022-08-09,"Fall.Chinook.Passage.Estimate",29
2022-08-10,"Fall.Chinook.Passage.Estimate",0
2022-08-11,"Fall.Chinook.Passage.Estimate",0
2022-08-12,"Fall.Chinook.Passage.Estimate",148
2022-08-13,"Fall.Chinook.Passage.Estimate",66
2022-08-14,"Fall.Chinook.Passage.Estimate",85
2022-08-15,"Fall.Chinook.Passage.Estimate",29
2022-08-16,"Fall.Chinook.Passage.Estimate",30
2022-08-17,"Fall.Chinook.Passage.Estimate",32
2022-08-18,"Fall.Chinook.Passage.Estimate",0
2022-08-19,"Fall.Chinook.Passage.Estimate",0
2022-08-20,"Fall.Chinook.Passage.Estimate",31
2022-08-21,"Fall.Chinook.Passage.Estimate",28
2022-08-22,"Fall.Chinook.Passage.Estimate",27
2022-08-23,"Fall.Chinook.Passage.Estimate",0
2022-08-24,"Fall.Chinook.Passage.Estimate",0
2022-08-25,"Fall.Chinook.Passage.Estimate",0
2022-08-26,"Fall.Chinook.Passage.Estimate",32
2022-08-27,"Fall.Chinook.Passage.Estimate",0
2022-08-28,"Fall.Chinook.Passage.Estimate",0
2022-08-29,"Fall.Chinook.Passage.Estimate",29
2022-08-30,"Fall.Chinook.Passage.Estimate",0
2022-08-31,"Fall.Chinook.Passage.Estimate",0
2022-09-01,"Fall.Chinook.Passage.Estimate",0
2022-09-02,"Fall.Chinook.Passage.Estimate",0
2022-09-03,"Fall.Chinook.Passage.Estimate",0
2022-09-04,"Fall.Chinook.Passage.Estimate",0
2022-09-05,"Fall.Chinook.Passage.Estimate",0
2022-09-06,"Fall.Chinook.Passage.Estimate",31
2022-09-07,"Fall.Chinook.Passage.Estimate",0
2022-09-08,"Fall.Chinook.Passage.Estimate",0
2022-09-09,"Fall.Chinook.Passage.Estimate",0
2022-09-10,"Fall.Chinook.Passage.Estimate",0
2022-09-11,"Fall.Chinook.Passage.Estimate",0
2022-09-12,"Fall.Chinook.Passage.Estimate",0
2022-09-13,"Fall.Chinook.Passage.Estimate",0
2022-09-14,"Fall.Chinook.Passage.Estimate",27
2022-09-15,"Fall.Chinook.Passage.Estimate",0
2022-09-16,"Fall.Chinook.Passage.Estimate",0
2022-09-17,"Fall.Chinook.Passage.Estimate",0
2022-09-18,"Fall.Chinook.Passage.Estimate",0
2022-09-19,"Fall.Chinook.Passage.Estimate",0
2022-09-20,"Fall.Chinook.Passage.Estimate",0
2022-09-21,"Fall.Chinook.Passage.Estimate",780
2022-09-22,"Fall.Chinook.Passage.Estimate",317
2022-09-23,"Fall.Chinook.Passage.Estimate",29
2022-09-24,"Fall.Chinook.Passage.Estimate",60
2022-09-25,"Fall.Chinook.Passage.Estimate",26
2022-09-26,"Fall.Chinook.Passage.Estimate",0
2022-09-27,"Fall.Chinook.Passage.Estimate",0
2022-09-28,"Fall.Chinook.Passage.Estimate",0
2022-09-29,"Fall.Chinook.Passage.Estimate",27
2022-09-30,"Fall.Chinook.Passage.Estimate",0
2022-10-01,"Fall.Chinook.Passage.Estimate",0
2022-10-02,"Fall.Chinook.Passage.Estimate",0
2022-10-03,"Fall.Chinook.Passage.Estimate",0
2022-10-04,"Fall.Chinook.Passage.Estimate",0
2022-10-05,"Fall.Chinook.Passage.Estimate",0
2022-10-06,"Fall.Chinook.Passage.Estimate",0
2022-10-07,"Fall.Chinook.Passage.Estimate",0
2022-10-08,"Fall.Chinook.Passage.Estimate",0
2022-10-09,"Fall.Chinook.Passage.Estimate",0
2022-10-10,"Fall.Chinook.Passage.Estimate",0
2022-10-11,"Fall.Chinook.Passage.Estimate",28
2022-10-12,"Fall.Chinook.Passage.Estimate",0
2022-10-13,"Fall.Chinook.Passage.Estimate",0
2022-10-14,"Fall.Chinook.Passage.Estimate",0
2022-10-15,"Fall.Chinook.Passage.Estimate",29
2022-10-16,"Fall.Chinook.Passage.Estimate",0
2022-10-17,"Fall.Chinook.Passage.Estimate",0
2022-10-18,"Fall.Chinook.Passage.Estimate",0
2022-10-19,"Fall.Chinook.Passage.Estimate",0
2022-10-20,"Fall.Chinook.Passage.Estimate",0
2022-10-21,"Fall.Chinook.Passage.Estimate",0
2022-10-22,"Fall.Chinook.Passage.Estimate",0
2022-10-23,"Fall.Chinook.Passage.Estimate",0
2022-10-24,"Fall.Chinook.Passage.Estimate",0
2022-10-25,"Fall.Chinook.Passage.Estimate",0
2022-10-26,"Fall.Chinook.Passage.Estimate",0
2022-10-27,"Fall.Chinook.Passage.Estimate",27
2022-10-28,"Fall.Chinook.Passage.Estimate",0
2022-10-29,"Fall.Chinook.Passage.Estimate",0
2022-10-30,"Fall.Chinook.Passage.Estimate",0
2022-10-31,"Fall.Chinook.Passage.Estimate",0
2022-11-01,"Fall.Chinook.Passage.Estimate",28
2022-11-02,"Fall.Chinook.Passage.Estimate",0
2022-11-03,"Fall.Chinook.Passage.Estimate",0
2022-11-04,"Fall.Chinook.Passage.Estimate",28
2022-11-05,"Fall.Chinook.Passage.Estimate",0
2022-11-06,"Fall.Chinook.Passage.Estimate",0
2022-11-07,"Fall.Chinook.Passage.Estimate",0
2022-11-08,"Fall.Chinook.Passage.Estimate",0
2022-11-09,"Fall.Chinook.Passage.Estimate",0
2022-11-10,"Fall.Chinook.Passage.Estimate",29
2022-11-11,"Fall.Chinook.Passage.Estimate",0
2022-11-12,"Fall.Chinook.Passage.Estimate",30
2022-11-13,"Fall.Chinook.Passage.Estimate",0
2022-11-14,"Fall.Chinook.Passage.Estimate",0
2022-11-15,"Fall.Chinook.Passage.Estimate",0
2022-11-16,"Fall.Chinook.Passage.Estimate",27
2022-11-17,"Fall.Chinook.Passage.Estimate",27
2022-11-18,"Fall.Chinook.Passage.Estimate",0
2022-11-19,"Fall.Chinook.Passage.Estimate",0
2022-11-20,"Fall.Chinook.Passage.Estimate",0
2022-11-21,"Fall.Chinook.Passage.Estimate",0
2022-11-22,"Fall.Chinook.Passage.Estimate",0
2022-11-23,"Fall.Chinook.Passage.Estimate",0
2022-11-26,"Fall.Chinook.Passage.Estimate",0
2022-11-27,"Fall.Chinook.Passage.Estimate",0
2022-11-28,"Fall.Chinook.Passage.Estimate",0
2022-11-29,"Fall.Chinook.Passage.Estimate",0
2022-11-30,"Fall.Chinook.Passage.Estimate",0
2022-12-01,"Fall.Chinook.Passage.Estimate",0
2022-12-02,"Fall.Chinook.Passage.Estimate",0
2022-12-03,"Fall.Chinook.Passage.Estimate",0
2022-12-05,"Fall.Chinook.Passage.Estimate",1865
2022-12-07,"Fall.Chinook.Passage.Estimate",1105
2022-12-08,"Fall.Chinook.Passage.Estimate",830
2022-12-09,"Fall.Chinook.Passage.Estimate",646
2022-12-10,"Fall.Chinook.Passage.Estimate",5502
2022-12-12,"Fall.Chinook.Passage.Estimate",2211
2022-12-13,"Fall.Chinook.Passage.Estimate",4247
2022-12-14,"Fall.Chinook.Passage.Estimate",2007
2022-12-15,"Fall.Chinook.Passage.Estimate",2119
2022-12-16,"Fall.Chinook.Passage.Estimate",2180
2022-12-17,"Fall.Chinook.Passage.Estimate",1556
2022-12-18,"Fall.Chinook.Passage.Estimate",2334
2022-12-19,"Fall.Chinook.Passage.Estimate",1618
2022-12-20,"Fall.Chinook.Passage.Estimate",2515
2022-12-21,"Fall.Chinook.Passage.Estimate",2409
2022-12-22,"Fall.Chinook.Passage.Estimate",1942
2022-12-23,"Fall.Chinook.Passage.Estimate",2589
2022-12-24,"Fall.Chinook.Passage.Estimate",2907
2022-12-29,"Fall.Chinook.Passage.Estimate",382108
2022-12-30,"Fall.Chinook.Passage.Estimate",19194
2022-12-31,"Fall.Chinook.Passage.Estimate",36276
2004-06-28,"Late.Fall.Chinook.Passage.Estimate",241
2004-06-29,"Late.Fall.Chinook.Passage.Estimate",126
2004-06-30,"Late.Fall.Chinook.Passage.Estimate",243
2004-07-01,"Late.Fall.Chinook.Passage.Estimate",182
2004-07-02,"Late.Fall.Chinook.Passage.Estimate",242
2004-07-03,"Late.Fall.Chinook.Passage.Estimate",566
2004-07-04,"Late.Fall.Chinook.Passage.Estimate",182
2004-07-05,"Late.Fall.Chinook.Passage.Estimate",438
2004-07-06,"Late.Fall.Chinook.Passage.Estimate",399
2004-07-07,"Late.Fall.Chinook.Passage.Estimate",1108
2004-07-08,"Late.Fall.Chinook.Passage.Estimate",958
2004-07-09,"Late.Fall.Chinook.Passage.Estimate",1041
2004-07-10,"Late.Fall.Chinook.Passage.Estimate",980
2004-07-11,"Late.Fall.Chinook.Passage.Estimate",1195
2004-07-12,"Late.Fall.Chinook.Passage.Estimate",1276
2004-07-13,"Late.Fall.Chinook.Passage.Estimate",1120
2004-07-17,"Late.Fall.Chinook.Passage.Estimate",1248
2004-07-18,"Late.Fall.Chinook.Passage.Estimate",1019
2004-07-19,"Late.Fall.Chinook.Passage.Estimate",1616
2004-07-20,"Late.Fall.Chinook.Passage.Estimate",1687
2004-07-21,"Late.Fall.Chinook.Passage.Estimate",2437
2004-07-22,"Late.Fall.Chinook.Passage.Estimate",1685
2004-07-23,"Late.Fall.Chinook.Passage.Estimate",2902
2004-07-25,"Late.Fall.Chinook.Passage.Estimate",1690
2004-07-26,"Late.Fall.Chinook.Passage.Estimate",1717
2004-07-27,"Late.Fall.Chinook.Passage.Estimate",1341
2004-07-28,"Late.Fall.Chinook.Passage.Estimate",992
2004-07-29,"Late.Fall.Chinook.Passage.Estimate",1555
2004-07-30,"Late.Fall.Chinook.Passage.Estimate",2011
2004-07-31,"Late.Fall.Chinook.Passage.Estimate",2046
2004-08-01,"Late.Fall.Chinook.Passage.Estimate",3123
2004-08-02,"Late.Fall.Chinook.Passage.Estimate",2955
2004-08-03,"Late.Fall.Chinook.Passage.Estimate",2928
2004-08-04,"Late.Fall.Chinook.Passage.Estimate",2835
2004-08-05,"Late.Fall.Chinook.Passage.Estimate",1676
2004-08-06,"Late.Fall.Chinook.Passage.Estimate",1942
2004-08-07,"Late.Fall.Chinook.Passage.Estimate",3516
2004-08-08,"Late.Fall.Chinook.Passage.Estimate",2277
2004-08-09,"Late.Fall.Chinook.Passage.Estimate",2055
2004-08-10,"Late.Fall.Chinook.Passage.Estimate",2228
2004-08-11,"Late.Fall.Chinook.Passage.Estimate",1893
2004-08-12,"Late.Fall.Chinook.Passage.Estimate",1859
2004-08-13,"Late.Fall.Chinook.Passage.Estimate",723
2004-08-14,"Late.Fall.Chinook.Passage.Estimate",1590
2004-08-15,"Late.Fall.Chinook.Passage.Estimate",1618
2004-08-16,"Late.Fall.Chinook.Passage.Estimate",1507
2004-08-17,"Late.Fall.Chinook.Passage.Estimate",2206
2004-08-18,"Late.Fall.Chinook.Passage.Estimate",956
2004-08-19,"Late.Fall.Chinook.Passage.Estimate",726
2004-08-20,"Late.Fall.Chinook.Passage.Estimate",1043
2004-08-21,"Late.Fall.Chinook.Passage.Estimate",887
2004-08-22,"Late.Fall.Chinook.Passage.Estimate",1199
2004-08-23,"Late.Fall.Chinook.Passage.Estimate",592
2004-08-24,"Late.Fall.Chinook.Passage.Estimate",647
2004-08-25,"Late.Fall.Chinook.Passage.Estimate",677
2004-08-26,"Late.Fall.Chinook.Passage.Estimate",1278
2004-08-27,"Late.Fall.Chinook.Passage.Estimate",1159
2004-08-28,"Late.Fall.Chinook.Passage.Estimate",1070
2004-08-29,"Late.Fall.Chinook.Passage.Estimate",802
2004-08-30,"Late.Fall.Chinook.Passage.Estimate",458
2004-08-31,"Late.Fall.Chinook.Passage.Estimate",429
2004-09-01,"Late.Fall.Chinook.Passage.Estimate",434
2004-09-02,"Late.Fall.Chinook.Passage.Estimate",620
2004-09-03,"Late.Fall.Chinook.Passage.Estimate",703
2004-09-04,"Late.Fall.Chinook.Passage.Estimate",872
2004-09-05,"Late.Fall.Chinook.Passage.Estimate",1053
2004-09-06,"Late.Fall.Chinook.Passage.Estimate",1275
2004-09-07,"Late.Fall.Chinook.Passage.Estimate",651
2004-09-08,"Late.Fall.Chinook.Passage.Estimate",418
2004-09-15,"Late.Fall.Chinook.Passage.Estimate",437
2004-09-16,"Late.Fall.Chinook.Passage.Estimate",631
2004-09-17,"Late.Fall.Chinook.Passage.Estimate",241
2004-09-18,"Late.Fall.Chinook.Passage.Estimate",178
2004-09-19,"Late.Fall.Chinook.Passage.Estimate",0
2004-09-20,"Late.Fall.Chinook.Passage.Estimate",292
2004-09-21,"Late.Fall.Chinook.Passage.Estimate",401
2004-09-22,"Late.Fall.Chinook.Passage.Estimate",0
2004-09-23,"Late.Fall.Chinook.Passage.Estimate",443
2004-09-24,"Late.Fall.Chinook.Passage.Estimate",145
2004-09-25,"Late.Fall.Chinook.Passage.Estimate",666
2004-09-26,"Late.Fall.Chinook.Passage.Estimate",45
2004-09-27,"Late.Fall.Chinook.Passage.Estimate",133
2004-09-28,"Late.Fall.Chinook.Passage.Estimate",198
2004-09-29,"Late.Fall.Chinook.Passage.Estimate",126
2004-09-30,"Late.Fall.Chinook.Passage.Estimate",253
2004-10-01,"Late.Fall.Chinook.Passage.Estimate",44
2004-10-02,"Late.Fall.Chinook.Passage.Estimate",83
2004-10-03,"Late.Fall.Chinook.Passage.Estimate",42
2004-10-04,"Late.Fall.Chinook.Passage.Estimate",373
2004-10-05,"Late.Fall.Chinook.Passage.Estimate",227
2004-10-06,"Late.Fall.Chinook.Passage.Estimate",75
2004-10-07,"Late.Fall.Chinook.Passage.Estimate",296
2004-10-08,"Late.Fall.Chinook.Passage.Estimate",297
2004-10-09,"Late.Fall.Chinook.Passage.Estimate",572
2004-10-10,"Late.Fall.Chinook.Passage.Estimate",723
2004-10-11,"Late.Fall.Chinook.Passage.Estimate",374
2004-10-12,"Late.Fall.Chinook.Passage.Estimate",1156
2004-10-13,"Late.Fall.Chinook.Passage.Estimate",308
2004-10-14,"Late.Fall.Chinook.Passage.Estimate",569
2004-10-15,"Late.Fall.Chinook.Passage.Estimate",114
2004-10-16,"Late.Fall.Chinook.Passage.Estimate",251
2004-10-17,"Late.Fall.Chinook.Passage.Estimate",348
2004-10-18,"Late.Fall.Chinook.Passage.Estimate",624
2004-10-19,"Late.Fall.Chinook.Passage.Estimate",699
2004-10-20,"Late.Fall.Chinook.Passage.Estimate",949
2004-10-21,"Late.Fall.Chinook.Passage.Estimate",4575
2004-10-22,"Late.Fall.Chinook.Passage.Estimate",529
2004-10-23,"Late.Fall.Chinook.Passage.Estimate",0
2004-10-24,"Late.Fall.Chinook.Passage.Estimate",118
2004-10-25,"Late.Fall.Chinook.Passage.Estimate",84
2004-10-26,"Late.Fall.Chinook.Passage.Estimate",45
2004-10-27,"Late.Fall.Chinook.Passage.Estimate",1261
2004-10-28,"Late.Fall.Chinook.Passage.Estimate",341
2004-10-29,"Late.Fall.Chinook.Passage.Estimate",0
2004-10-30,"Late.Fall.Chinook.Passage.Estimate",112
2004-10-31,"Late.Fall.Chinook.Passage.Estimate",235
2004-11-01,"Late.Fall.Chinook.Passage.Estimate",183
2004-11-02,"Late.Fall.Chinook.Passage.Estimate",640
2004-11-03,"Late.Fall.Chinook.Passage.Estimate",105
2004-11-04,"Late.Fall.Chinook.Passage.Estimate",36
2004-11-05,"Late.Fall.Chinook.Passage.Estimate",74
2004-11-06,"Late.Fall.Chinook.Passage.Estimate",178
2004-11-07,"Late.Fall.Chinook.Passage.Estimate",309
2004-11-08,"Late.Fall.Chinook.Passage.Estimate",136
2004-11-09,"Late.Fall.Chinook.Passage.Estimate",0
2004-11-10,"Late.Fall.Chinook.Passage.Estimate",0
2004-11-11,"Late.Fall.Chinook.Passage.Estimate",34
2004-11-12,"Late.Fall.Chinook.Passage.Estimate",131
2004-11-13,"Late.Fall.Chinook.Passage.Estimate",183
2004-11-14,"Late.Fall.Chinook.Passage.Estimate",178
2004-11-15,"Late.Fall.Chinook.Passage.Estimate",140
2004-11-16,"Late.Fall.Chinook.Passage.Estimate",35
2004-11-17,"Late.Fall.Chinook.Passage.Estimate",192
2004-11-18,"Late.Fall.Chinook.Passage.Estimate",31
2004-11-19,"Late.Fall.Chinook.Passage.Estimate",31
2004-11-20,"Late.Fall.Chinook.Passage.Estimate",140
2004-11-21,"Late.Fall.Chinook.Passage.Estimate",203
2004-11-22,"Late.Fall.Chinook.Passage.Estimate",185
2004-11-23,"Late.Fall.Chinook.Passage.Estimate",158
2004-11-24,"Late.Fall.Chinook.Passage.Estimate",187
2004-11-25,"Late.Fall.Chinook.Passage.Estimate",31
2004-11-26,"Late.Fall.Chinook.Passage.Estimate",0
2004-11-27,"Late.Fall.Chinook.Passage.Estimate",32
2004-11-28,"Late.Fall.Chinook.Passage.Estimate",34
2004-11-29,"Late.Fall.Chinook.Passage.Estimate",96
2004-11-30,"Late.Fall.Chinook.Passage.Estimate",92
2004-12-01,"Late.Fall.Chinook.Passage.Estimate",45
2004-12-02,"Late.Fall.Chinook.Passage.Estimate",51
2004-12-03,"Late.Fall.Chinook.Passage.Estimate",0
2004-12-04,"Late.Fall.Chinook.Passage.Estimate",164
2004-12-05,"Late.Fall.Chinook.Passage.Estimate",0
2004-12-06,"Late.Fall.Chinook.Passage.Estimate",30
2004-12-07,"Late.Fall.Chinook.Passage.Estimate",87
2004-12-08,"Late.Fall.Chinook.Passage.Estimate",507
2004-12-10,"Late.Fall.Chinook.Passage.Estimate",502101
2004-12-11,"Late.Fall.Chinook.Passage.Estimate",82
2004-12-12,"Late.Fall.Chinook.Passage.Estimate",0
2004-12-13,"Late.Fall.Chinook.Passage.Estimate",0
2004-12-14,"Late.Fall.Chinook.Passage.Estimate",0
2004-12-15,"Late.Fall.Chinook.Passage.Estimate",35
2004-12-16,"Late.Fall.Chinook.Passage.Estimate",0
2004-12-17,"Late.Fall.Chinook.Passage.Estimate",0
2004-12-18,"Late.Fall.Chinook.Passage.Estimate",33
2004-12-19,"Late.Fall.Chinook.Passage.Estimate",34
2004-12-20,"Late.Fall.Chinook.Passage.Estimate",32
2004-12-21,"Late.Fall.Chinook.Passage.Estimate",0
2004-12-22,"Late.Fall.Chinook.Passage.Estimate",0
2004-12-23,"Late.Fall.Chinook.Passage.Estimate",98
2004-12-24,"Late.Fall.Chinook.Passage.Estimate",0
2004-12-30,"Late.Fall.Chinook.Passage.Estimate",321
2004-12-31,"Late.Fall.Chinook.Passage.Estimate",0
2005-01-03,"Late.Fall.Chinook.Passage.Estimate",0
2005-01-04,"Late.Fall.Chinook.Passage.Estimate",0
2005-01-05,"Late.Fall.Chinook.Passage.Estimate",86
2005-01-06,"Late.Fall.Chinook.Passage.Estimate",0
2005-01-07,"Late.Fall.Chinook.Passage.Estimate",0
2005-01-09,"Late.Fall.Chinook.Passage.Estimate",334
2005-01-10,"Late.Fall.Chinook.Passage.Estimate",0
2005-01-11,"Late.Fall.Chinook.Passage.Estimate",0
2005-01-12,"Late.Fall.Chinook.Passage.Estimate",0
2005-01-13,"Late.Fall.Chinook.Passage.Estimate",0
2005-01-14,"Late.Fall.Chinook.Passage.Estimate",0
2005-01-15,"Late.Fall.Chinook.Passage.Estimate",0
2005-01-16,"Late.Fall.Chinook.Passage.Estimate",0
2005-01-17,"Late.Fall.Chinook.Passage.Estimate",0
2005-01-18,"Late.Fall.Chinook.Passage.Estimate",59
2005-01-19,"Late.Fall.Chinook.Passage.Estimate",0
2005-01-20,"Late.Fall.Chinook.Passage.Estimate",0
2005-01-21,"Late.Fall.Chinook.Passage.Estimate",144
2005-01-22,"Late.Fall.Chinook.Passage.Estimate",0
2005-01-23,"Late.Fall.Chinook.Passage.Estimate",0
2005-01-24,"Late.Fall.Chinook.Passage.Estimate",0
2005-01-25,"Late.Fall.Chinook.Passage.Estimate",0
2005-01-26,"Late.Fall.Chinook.Passage.Estimate",0
2005-01-30,"Late.Fall.Chinook.Passage.Estimate",0
2005-01-31,"Late.Fall.Chinook.Passage.Estimate",0
2005-02-01,"Late.Fall.Chinook.Passage.Estimate",0
2005-02-02,"Late.Fall.Chinook.Passage.Estimate",0
2005-02-03,"Late.Fall.Chinook.Passage.Estimate",0
2005-02-04,"Late.Fall.Chinook.Passage.Estimate",0
2005-02-05,"Late.Fall.Chinook.Passage.Estimate",0
2005-02-06,"Late.Fall.Chinook.Passage.Estimate",0
2005-02-07,"Late.Fall.Chinook.Passage.Estimate",40
2005-02-08,"Late.Fall.Chinook.Passage.Estimate",0
2005-02-09,"Late.Fall.Chinook.Passage.Estimate",0
2005-02-10,"Late.Fall.Chinook.Passage.Estimate",0
2005-02-11,"Late.Fall.Chinook.Passage.Estimate",0
2005-02-12,"Late.Fall.Chinook.Passage.Estimate",0
2005-02-13,"Late.Fall.Chinook.Passage.Estimate",0
2005-02-14,"Late.Fall.Chinook.Passage.Estimate",0
2005-02-15,"Late.Fall.Chinook.Passage.Estimate",0
2005-02-16,"Late.Fall.Chinook.Passage.Estimate",0
2005-02-17,"Late.Fall.Chinook.Passage.Estimate",0
2005-02-18,"Late.Fall.Chinook.Passage.Estimate",0
2005-02-19,"Late.Fall.Chinook.Passage.Estimate",0
2005-02-20,"Late.Fall.Chinook.Passage.Estimate",0
2005-02-21,"Late.Fall.Chinook.Passage.Estimate",0
2005-02-22,"Late.Fall.Chinook.Passage.Estimate",0
2005-02-23,"Late.Fall.Chinook.Passage.Estimate",0
2005-02-24,"Late.Fall.Chinook.Passage.Estimate",0
2005-02-25,"Late.Fall.Chinook.Passage.Estimate",0
2005-02-26,"Late.Fall.Chinook.Passage.Estimate",0
2005-02-27,"Late.Fall.Chinook.Passage.Estimate",0
2005-02-28,"Late.Fall.Chinook.Passage.Estimate",0
