"","SampleDate","Station","SpeciesCode","LabSubsample","PlusCount","SpeciesName","MysidOrAmphipod","Phylum","Class","Order","Family","Genus","Species","NativeOrIntro","SalinityPreference","Count"
"13769",1991-10-16,"NZ032","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",12
"13770",1991-10-25,"NZ098","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",2
"13771",1991-10-25,"NZD19","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1
"13772",1991-10-28,"NZ072","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",22
"13773",1991-10-28,"NZ074","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",11
"13774",1991-10-28,"NZ076","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",12
"13775",1991-10-29,"NZ062","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",14
"13776",1991-10-29,"NZ064","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",44
"13777",1991-10-29,"NZ066","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",96
"13778",1991-10-29,"NZ068","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",2
"13779",1991-10-31,"NZ042","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",13
"13780",1991-10-31,"NZ044","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",14
"13781",1991-10-31,"NZ048","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",14
"13782",1991-10-31,"NZ050","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",12
"13783",1991-10-31,"NZ052","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",46
"13784",1991-10-31,"NZ054","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",15
"13785",1991-10-31,"NZ056","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",6
"13786",1991-11-01,"NZ020","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",6
"13787",1991-11-01,"NZ022","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",11
"13788",1991-11-01,"NZ024","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",17
"13789",1991-11-01,"NZ032","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",9
"13790",1991-11-01,"NZ060","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",2
"13791",1991-11-01,"NZS42","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",6
"13792",1991-11-13,"NZ064","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",48
"13793",1991-11-13,"NZ066","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",11
"13794",1991-11-13,"NZ068","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",3
"13795",1991-11-14,"NZ044","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1
"13796",1991-11-14,"NZ046","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1
"13797",1991-11-14,"NZ048","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",20
"13798",1991-11-14,"NZ052","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",3
"13799",1991-11-14,"NZ054","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",3
"13800",1991-11-14,"NZ058","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1
"13801",1991-11-14,"NZ060","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1
"13802",1991-11-15,"NZ020","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",6
"13803",1991-11-15,"NZ022","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",17
"13804",1991-11-15,"NZ024","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",4
"13805",1991-11-15,"NZ032","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",9
"13806",1991-11-15,"NZS42","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",4
"13807",1991-11-18,"NZ072","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",4
"13808",1991-11-18,"NZ074","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",19
"13809",1991-11-18,"NZ076","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",5
"13810",1991-11-18,"NZ078","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",2
"13811",1991-11-18,"NZ080","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",3
"13812",1991-11-18,"NZD15","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",2
"13813",1992-03-23,"NZ098","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1
"13814",1992-03-24,"NZ072","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",8
"13815",1992-03-24,"NZ074","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",19
"13816",1992-03-24,"NZ076","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",18
"13817",1992-03-24,"NZ078","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",23
"13818",1992-03-24,"NZ080","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1
"13819",1992-03-24,"NZ084","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1
"13820",1992-03-24,"NZ086","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",2
"13821",1992-03-24,"NZ090","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",2
"13822",1992-03-24,"NZ092","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",10
"13823",1992-03-24,"NZD15","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",11
"13824",1992-03-25,"NZ064","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",4
"13825",1992-03-25,"NZ066","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",5
"13826",1992-03-25,"NZ068","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",9
"13827",1992-03-26,"NZ042","Nm",1,95,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",192
"13828",1992-03-26,"NZ044","Nm",1,158,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",252
"13829",1992-03-26,"NZ046","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",69
"13830",1992-03-26,"NZ048","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",63
"13831",1992-03-26,"NZ050","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",7
"13832",1992-03-26,"NZ052","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",15
"13833",1992-03-26,"NZ054","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",3
"13834",1992-03-26,"NZ056","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",3
"13835",1992-03-26,"NZ058","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",19
"13836",1992-03-26,"NZ060","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",11
"13837",1992-03-27,"NZ020","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",95
"13838",1992-03-27,"NZ022","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",64
"13839",1992-03-27,"NZ024","Nm",1,235,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",333
"13840",1992-03-27,"NZ028","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",26
"13841",1992-03-27,"NZ032","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",57
"13842",1992-03-27,"NZ040","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",2
"13843",1992-03-27,"NZS42","Nm",1,40,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",140
"13844",1992-03-30,"NZ002","Nm",1,33,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",133
"13845",1992-03-30,"NZ003","Nm",1,3,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",102
"13846",1992-03-30,"NZ004","Nm",1,147,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",245
"13847",1992-03-30,"NZ005","Nm",1,98,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",193
"13848",1992-04-07,"NZ098","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",2
"13849",1992-04-07,"NZC09","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",4
"13850",1992-04-07,"NZD28","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",3
"13851",1992-04-08,"NZ072","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",23
"13852",1992-04-08,"NZ074","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",18
"13853",1992-04-08,"NZ076","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",13
"13854",1992-04-08,"NZ078","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",10
"13855",1992-04-08,"NZ080","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",11
"13856",1992-04-08,"NZ082","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",25
"13857",1992-04-08,"NZ086","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",9
"13858",1992-04-08,"NZ088","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1
"13859",1992-04-08,"NZ090","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",3
"13860",1992-04-08,"NZ092","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",16
"13861",1992-04-08,"NZD15","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",8
"13862",1992-04-08,"NZM10","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",3
"13863",1992-04-09,"NZ062","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",38
"13864",1992-04-09,"NZ064","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",77
"13865",1992-04-09,"NZ066","Nm",1,200,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",300
"13866",1992-04-09,"NZ068","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",13
"13867",1992-04-10,"NZ042","Nm",1,199,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",298
"13868",1992-04-10,"NZ044","Nm",1,396,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",493
"13869",1992-04-10,"NZ046","Nm",1,324,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",424
"13870",1992-04-10,"NZ048","Nm",1,565,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",665
"13871",1992-04-10,"NZ050","Nm",1,39,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",139
"13872",1992-04-10,"NZ052","Nm",1,20,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",119
"13873",1992-04-10,"NZ054","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",70
"13874",1992-04-10,"NZ056","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",13
"13875",1992-04-10,"NZ058","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",15
"13876",1992-04-10,"NZ060","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",19
"13877",1992-04-13,"NZ020","Nm",1,1100,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1196
"13878",1992-04-13,"NZ022","Nm",1,1460,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1560
"13879",1992-04-13,"NZ024","Nm",1,58,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",158
"13880",1992-04-13,"NZ028","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",8
"13881",1992-04-13,"NZ032","Nm",1,40,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",139
"13882",1992-04-13,"NZ040","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1
"13883",1992-04-13,"NZS42","Nm",1,521,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",617
"13884",1992-04-21,"NZ098","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",2
"13885",1992-04-22,"NZ062","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",21
"13886",1992-04-22,"NZ064","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",92
"13887",1992-04-22,"NZ066","Nm",1,76,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",176
"13888",1992-04-22,"NZ068","Nm",1,42,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",139
"13889",1992-04-22,"NZC03","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",2
"13890",1992-04-23,"NZ072","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",49
"13891",1992-04-23,"NZ074","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",35
"13892",1992-04-23,"NZ076","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",88
"13893",1992-04-23,"NZ078","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",24
"13894",1992-04-23,"NZ080","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",11
"13895",1992-04-23,"NZ082","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",16
"13896",1992-04-23,"NZ084","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",35
"13897",1992-04-23,"NZ086","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",3
"13898",1992-04-23,"NZ090","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1
"13899",1992-04-23,"NZ092","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",4
"13900",1992-04-23,"NZD15","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",7
"13901",1992-04-24,"NZ042","Nm",1,53,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",153
"13902",1992-04-24,"NZ044","Nm",1,1904,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",2002
"13903",1992-04-24,"NZ046","Nm",1,378,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",476
"13904",1992-04-24,"NZ048","Nm",1,1220,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1315
"13905",1992-04-24,"NZ050","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",96
"13906",1992-04-24,"NZ052","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",100
"13907",1992-04-24,"NZ054","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",8
"13908",1992-04-24,"NZ056","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",17
"13909",1992-04-24,"NZ058","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",9
"13910",1992-04-24,"NZ060","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",95
"13911",1992-04-27,"NZ020","Nm",1,1996,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",2094
"13912",1992-04-27,"NZ022","Nm",1,3320,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",3417
"13913",1992-04-27,"NZ024","Nm",1,922,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1019
"13914",1992-04-27,"NZ028","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",4
"13915",1992-04-27,"NZ032","Nm",1,445,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",545
"13916",1992-04-27,"NZ040","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",6
"13917",1992-04-27,"NZS42","Nm",1,894,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",985
"13918",1992-05-06,"NZ098","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",4
"13919",1992-05-06,"NZD28","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1
"13920",1992-05-07,"NZ072","Nm",1,149,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",249
"13921",1992-05-07,"NZ074","Nm",1,84,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",182
"13922",1992-05-07,"NZ076","Nm",1,356,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",455
"13923",1992-05-07,"NZ078","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",87
"13924",1992-05-07,"NZ080","Nm",1,7,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",107
"13925",1992-05-07,"NZ084","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",29
