Source,Station,Latitude,Longitude,StationID
FMWT,717,38.16938888888889,-121.631,FMWT 717
FMWT,724,38.239916666666666,-121.51633333333334,FMWT 724
FMWT,735,38.33388888888889,-121.569,FMWT 735
FMWT,736,38.38719444444445,-121.514,FMWT 736
FMWT,801,38.055611111111105,-121.847,FMWT 801
FMWT,803,38.022194444444445,-121.819,FMWT 803
FMWT,805,38.025888888888886,-121.772,FMWT 805
FMWT,806,38.02780555555555,-121.756,FMWT 806
FMWT,807,38.030611111111114,-121.73100000000001,FMWT 807
FMWT,808,38.03330555555556,-121.711,FMWT 808
FMWT,810,38.07219444444445,-121.67800000000001,FMWT 810
FMWT,811,38.09480555555556,-121.661,FMWT 811
FMWT,813,38.102805555555555,-121.628,FMWT 813
FMWT,814,38.102805555555555,-121.603,FMWT 814
FMWT,901,38.05669444444444,-121.667,FMWT 901
FMWT,903,38.10561111111111,-121.569,FMWT 903
FMWT,904,38.07780555555556,-121.567,FMWT 904
FMWT,905,38.06111111111111,-121.556,FMWT 905
FMWT,907,38.0625,-121.5,FMWT 907
FMWT,908,38.038888888888884,-121.524,FMWT 908
FMWT,909,38.025,-121.467,FMWT 909
FMWT,911,37.99169444444445,-121.403,FMWT 911
FMWT,913,37.97361111111111,-121.536,FMWT 913
FMWT,916,37.879194444444444,-121.575,FMWT 916
FMWT,917,37.87419444444444,-121.522,FMWT 917
FMWT,918,37.861111111111114,-121.568,FMWT 918
FMWT,920,38.141777777777776,-121.503,FMWT 920
FMWT,921,38.163944444444446,-121.49216666666666,FMWT 921
FMWT,922,38.19438888888889,-121.47800000000001,FMWT 922
FMWT,923,38.13805555555555,-121.55627777777778,FMWT 923
FMWT,924,38.08913888888889,-121.53444444444445,FMWT 924
FMWT,925,38.140388888888886,-121.47816666666667,FMWT 925
STN,323,38.04830555555555,-122.28280555555556,STN 323
STN,328,38.06030555555555,-122.35,STN 328
STN,329,38.06361111111111,-122.304,STN 329
STN,334,38.07638888888889,-122.338,STN 334
STN,335,38.071111111111115,-122.324,STN 335
STN,336,38.06111111111111,-122.278,STN 336
STN,340,38.097500000000004,-122.26219444444445,STN 340
STN,405,38.03969444444444,-122.15050000000001,STN 405
STN,411,38.05130555555555,-122.08330555555555,STN 411
STN,418,38.06480555555555,-122.09780555555555,STN 418
STN,501,38.072500000000005,-122.02519444444444,STN 501
STN,504,38.0545,-121.9895,STN 504
STN,508,38.0455,-121.91880555555556,STN 508
STN,513,38.058305555555556,-121.868,STN 513
STN,519,38.07230555555556,-121.95969444444445,STN 519
STN,520,38.032805555555555,-121.86930555555556,STN 520
STN,602,38.114000000000004,-122.04619444444444,STN 602
STN,606,38.16947222222222,-122.02566666666667,STN 606
STN,609,38.16719444444444,-121.938,STN 609
STN,610,38.118805555555554,-121.88919444444446,STN 610
STN,704,38.06916666666667,-121.77527777777777,STN 704
STN,706,38.08519444444445,-121.75069444444445,STN 706
STN,707,38.1135,-121.7075,STN 707
STN,711,38.178805555555556,-121.66530555555556,STN 711
STN,713,38.20633333333333,-121.66008333333333,STN 713
STN,716,38.23847222222222,-121.68477777777778,STN 716
STN,719,38.33338888888889,-121.64752777777778,STN 719
STN,721,38.26844444444444,-121.70308333333334,STN 721
STN,723,38.23722222222222,-121.67305555555556,STN 723
STN,795,38.53758333333333,-121.58463888888889,STN 795
STN,796,38.473555555555556,-121.58444444444444,STN 796
STN,797,38.40472222222222,-121.61561111111111,STN 797
STN,801,38.04369444444444,-121.844,STN 801
STN,804,38.01819444444445,-121.797,STN 804
STN,809,38.052499999999995,-121.68919444444445,STN 809
STN,812,38.09030555555556,-121.6405,STN 812
STN,815,38.080000000000005,-121.56980555555555,STN 815
STN,902,38.019194444444445,-121.58219444444444,STN 902
STN,906,38.05169444444444,-121.509,STN 906
STN,910,38.001805555555556,-121.44869444444444,STN 910
STN,912,37.966,-121.36730555555555,STN 912
STN,914,37.9715,-121.52,STN 914
STN,915,37.942499999999995,-121.56349999999999,STN 915
STN,918,37.85930555555556,-121.56880555555556,STN 918
STN,919,38.10480555555556,-121.492,STN 919
EMP,C10,37.67575,-121.265,EMP C10
EMP,C10A,37.67934,-121.2647,EMP C10A
EMP,C3,38.34575,-121.5461,EMP C3
EMP,C3A,38.36771,-121.5205,EMP C3A
EMP,C7,37.78607,-121.3077,EMP C7
EMP,C9,37.83028,-121.5549,EMP C9
EMP,D10,38.04631,-121.9183,EMP D10
EMP,D11,38.04229,-121.7995,EMP D11
EMP,D12,38.02161,-121.8063,EMP D12
EMP,D14A,38.01776,-121.7114,EMP D14A
EMP,D15,38.05217,-121.6896,EMP D15
EMP,D16,38.0969,-121.6691,EMP D16
EMP,D19,38.04376,-121.6148,EMP D19
EMP,D2,38.06544,-122.0545,EMP D2
EMP,D22,38.08453,-121.7391,EMP D22
EMP,D24,38.15778,-121.6847,EMP D24
EMP,D26,38.07664,-121.5669,EMP D26
EMP,D28A,37.97048,-121.573,EMP D28A
EMP,D4,38.06248,-121.8205,EMP D4
EMP,D41,38.03022,-122.3729,EMP D41
EMP,D41A,38.08472,-122.3907,EMP D41A
EMP,D42,38.05872,-122.2847,EMP D42
EMP,D6,38.04436,-122.1177,EMP D6
EMP,D7,38.11714,-122.0397,EMP D7
EMP,D8,38.05992,-121.99,EMP D8
EMP,D9,38.07244,-121.9392,EMP D9
EMP,MD10,38.04381,-121.4188,EMP MD10
EMP,MD10A,38.04226,-121.4199,EMP MD10A
EMP,MD6,38.1415,-121.4687,EMP MD6
EMP,MD7,38.12513,-121.497,EMP MD7
EMP,MD7A,38.11382,-121.498,EMP MD7A
EMP,P10,37.8912,-121.4894,EMP P10
EMP,P10A,37.89126,-121.4883,EMP P10A
EMP,P12,37.80472,-121.45,EMP P12
EMP,P12A,37.80284,-121.4569,EMP P12A
EMP,P2,38.25542,-121.4403,EMP P2
EMP,P8,37.97817,-121.3823,EMP P8
EMP,S42,38.18047,-122.0469,EMP S42
EMP,D10A,38.0431,-121.91897,EMP D10A
EMP,D12A,38.0177,-121.8063,EMP D12A
EMP,D24A,38.16016,-121.6853,EMP D24A
EMP,D6A,38.0275,-122.13903,EMP D6A
EMP,D29,38.05793,-121.55736,EMP D29
EMP,P8A,37.96277,-121.36587,EMP P8A
EMP,C7A,37.78604,-121.30666,EMP C7A
EMP,D7A,38.12425,-122.03812,EMP D7A
EMP,D8A,38.083971,-121.995878,EMP D8A
EMP,D9A,38.0724,-121.9392,EMP D9A
EMP,D11A,38.074097,-121.761736,EMP D11A
EMP,D16A,38.0969,-121.6691,EMP D16A
EMP,D19A,38.046417,-121.5981,EMP D19A
EMP,EZ2 2004-01-21,38.0505,-121.8845,EMP EZ2 2004-01-21
EMP,EZ2 2004-02-19,38.0463,-121.9183,EMP EZ2 2004-02-19
EMP,EZ2 2004-03-17,38.0599,-121.99,EMP EZ2 2004-03-17
EMP,EZ2 2004-04-15,38.0597,-121.9882,EMP EZ2 2004-04-15
EMP,EZ2 2004-05-13,38.0522,-121.8787,EMP EZ2 2004-05-13
EMP,EZ2 2004-06-09,38.0845,-121.7391,EMP EZ2 2004-06-09
EMP,EZ2 2004-07-08,38.0747,-121.7697,EMP EZ2 2004-07-08
EMP,EZ2 2004-08-24,38.0723,-121.773,EMP EZ2 2004-08-24
EMP,EZ2 2004-09-23,38.0845,-121.7391,EMP EZ2 2004-09-23
EMP,EZ2 2004-10-21,38.1067,-121.7163,EMP EZ2 2004-10-21
EMP,EZ2 2004-11-22,38.0688,-121.7815,EMP EZ2 2004-11-22
EMP,EZ2 2004-12-21,38.0845,-121.7391,EMP EZ2 2004-12-21
EMP,EZ2 2005-01-20,38.0555,-121.8743,EMP EZ2 2005-01-20
EMP,EZ2 2005-02-17,38.0638,-121.8535,EMP EZ2 2005-02-17
EMP,EZ2 2005-03-22,38.0463,-121.9183,EMP EZ2 2005-03-22
EMP,EZ2 2005-04-19,38.0535,-121.9477,EMP EZ2 2005-04-19
EMP,EZ2 2005-05-19,38.0631,-122.0264,EMP EZ2 2005-05-19
EMP,EZ2 2005-06-16,38.0582,-121.9668,EMP EZ2 2005-06-16
EMP,EZ2 2005-07-14,38.0495,-121.888,EMP EZ2 2005-07-14
EMP,EZ2 2005-08-11,38.0602,-121.7939,EMP EZ2 2005-08-11
EMP,EZ2 2005-09-26,38.0633,-121.7937,EMP EZ2 2005-09-26
EMP,EZ2 2005-10-25,38.0977,-121.7282,EMP EZ2 2005-10-25
EMP,EZ2 2005-11-22,38.0995,-121.728,EMP EZ2 2005-11-22
EMP,EZ2 2005-12-22,38.0605,-121.8092,EMP EZ2 2005-12-22
EMP,EZ2 2006-01-24,38.0587,-121.9728,EMP EZ2 2006-01-24
EMP,EZ2 2006-02-22,38.0475,-121.89,EMP EZ2 2006-02-22
EMP,EZ2 2006-03-23,38.0662,-122.0447,EMP EZ2 2006-03-23
EMP,EZ2 2006-04-25,38.0375,-122.1738,EMP EZ2 2006-04-25
EMP,EZ2 2006-05-22,38.0602,-122.0682,EMP EZ2 2006-05-22
EMP,EZ2 2006-06-26,38.0638,-122.03,EMP EZ2 2006-06-26
EMP,EZ2 2006-07-19,38.0575,-121.8708,EMP EZ2 2006-07-19
EMP,EZ2 2006-08-16,38.0625,-121.8205,EMP EZ2 2006-08-16
EMP,EZ2 2006-09-14,38.0618,-121.7985,EMP EZ2 2006-09-14
EMP,EZ2 2006-10-16,38.0727,-121.767,EMP EZ2 2006-10-16
EMP,EZ2 2006-11-14,38.106,-121.717,EMP EZ2 2006-11-14
EMP,EZ2 2006-12-12,38.1032,-121.7232,EMP EZ2 2006-12-12
EMP,EZ2 2007-01-16,38.0845,-121.7391,EMP EZ2 2007-01-16
EMP,EZ2 2007-02-14,38.0497,-121.8843,EMP EZ2 2007-02-14
EMP,EZ2 2007-03-13,38.0625,-121.8205,EMP EZ2 2007-03-13
EMP,EZ2 2007-04-12,38.0566,-121.8713,EMP EZ2 2007-04-12
EMP,EZ2 2007-05-10,38.0625,-121.8205,EMP EZ2 2007-05-10
EMP,EZ2 2007-06-11,38.0645,-121.8342,EMP EZ2 2007-06-11
EMP,EZ2 2007-07-20,38.0655,-121.7868,EMP EZ2 2007-07-20
EMP,EZ2 2007-08-20,38.0662,-121.7855,EMP EZ2 2007-08-20
EMP,EZ2 2007-09-19,38.0763,-121.7675,EMP EZ2 2007-09-19
EMP,EZ2 2007-10-17,38.0922,-121.7357,EMP EZ2 2007-10-17
EMP,EZ2 2007-11-15,38.0933,-121.7368,EMP EZ2 2007-11-15
EMP,EZ2 2007-12-17,38.0913,-121.7393,EMP EZ2 2007-12-17
EMP,EZ2 2008-01-16,38.0518,-121.8807,EMP EZ2 2008-01-16
EMP,EZ2 2008-02-15,38.049,-121.9153,EMP EZ2 2008-02-15
EMP,EZ2 2008-03-14,38.0548,-121.8723,EMP EZ2 2008-03-14
EMP,EZ2 2008-04-14,38.0603,-121.8,EMP EZ2 2008-04-14
EMP,EZ2 2008-05-12,38.0584,-121.8051,EMP EZ2 2008-05-12
EMP,EZ2 2008-06-11,38.0612,-121.8128,EMP EZ2 2008-06-11
EMP,EZ2 2008-07-09,38.0825,-121.7535,EMP EZ2 2008-07-09
EMP,EZ2 2008-08-11,38.0972,-121.7293,EMP EZ2 2008-08-11
EMP,EZ2 2008-09-05,38.0995,-121.7293,EMP EZ2 2008-09-05
EMP,EZ2 2008-10-06,38.0972,-121.7318,EMP EZ2 2008-10-06
EMP,EZ2 2008-11-19,38.1197,-121.7018,EMP EZ2 2008-11-19
EMP,EZ2 2008-12-05,38.1168,-121.7037,EMP EZ2 2008-12-05
EMP,EZ2 2009-01-16,38.0985,-121.7302,EMP EZ2 2009-01-16
EMP,EZ2 2009-02-19,38.065,-121.8375,EMP EZ2 2009-02-19
EMP,EZ2 2009-03-20,38.0502,-121.8807,EMP EZ2 2009-03-20
EMP,EZ2 2009-04-17,38.0463,-121.9183,EMP EZ2 2009-04-17
EMP,EZ2 2009-05-18,38.0517,-121.877,EMP EZ2 2009-05-18
EMP,EZ2 2009-06-17,38.061,-121.865,EMP EZ2 2009-06-17
EMP,EZ2 2009-07-15,38.061,-121.7992,EMP EZ2 2009-07-15
EMP,EZ2 2009-08-14,38.071,-121.7775,EMP EZ2 2009-08-14
EMP,EZ2 2009-09-11,38.0845,-121.7391,EMP EZ2 2009-09-11
EMP,EZ2 2009-10-09,38.1002,-121.7257,EMP EZ2 2009-10-09
EMP,EZ2 2009-11-06,38.0942,-121.7357,EMP EZ2 2009-11-06
EMP,EZ2 2009-12-10,38.1257,-121.6968,EMP EZ2 2009-12-10
EMP,EZ2 2010-01-08,38.088,-121.7432,EMP EZ2 2010-01-08
EMP,EZ2 2010-02-10,38.0697,-121.9908,EMP EZ2 2010-02-10
EMP,EZ2 2010-03-10,38.0599,-121.99,EMP EZ2 2010-03-10
EMP,EZ2 2010-04-07,38.0485,-121.8882,EMP EZ2 2010-04-07
EMP,EZ2 2010-05-07,38.059,-121.967,EMP EZ2 2010-05-07
EMP,EZ2 2010-06-04,38.0588,-121.9673,EMP EZ2 2010-06-04
EMP,EZ2 2010-07-06,38.0625,-121.8205,EMP EZ2 2010-07-06
EMP,EZ2 2010-08-04,38.0625,-121.8205,EMP EZ2 2010-08-04
EMP,EZ2 2010-09-15,38.0783,-121.7633,EMP EZ2 2010-09-15
EMP,EZ2 2010-10-14,38.0845,-121.7391,EMP EZ2 2010-10-14
EMP,EZ2 2010-11-15,38.1017,-121.7225,EMP EZ2 2010-11-15
EMP,EZ2 2010-12-15,38.0608,-121.814,EMP EZ2 2010-12-15
EMP,EZ2 2011-01-14,38.0533,-121.8743,EMP EZ2 2011-01-14
EMP,EZ2 2011-02-14,38.0668,-121.7902,EMP EZ2 2011-02-14
EMP,EZ2 2011-03-14,38.0532,-121.9465,EMP EZ2 2011-03-14
EMP,EZ2 2011-04-14,38.041,-122.115,EMP EZ2 2011-04-14
EMP,EZ2 2011-05-16,38.0595,-122.0702,EMP EZ2 2011-05-16
EMP,EZ2 2011-06-08,38.064,-122.0317,EMP EZ2 2011-06-08
EMP,EZ2 2011-07-08,38.066,-122.0432,EMP EZ2 2011-07-08
EMP,EZ2 2011-08-23,38.0623,-121.861,EMP EZ2 2011-08-23
EMP,EZ2 2011-09-21,38.0625,-121.8205,EMP EZ2 2011-09-21
EMP,EZ2 2011-10-19,38.0549,-121.8742,EMP EZ2 2011-10-19
EMP,EZ2 2011-11-18,38.0845,-121.7391,EMP EZ2 2011-11-18
EMP,EZ2 2011-12-19,38.0845,-121.7391,EMP EZ2 2011-12-19
EMP,EZ2 2012-01-19,38.1032,-121.7232,EMP EZ2 2012-01-19
EMP,EZ2 2012-02-15,38.0603,-121.8048,EMP EZ2 2012-02-15
EMP,EZ2 2012-03-16,38.0678,-121.7833,EMP EZ2 2012-03-16
EMP,EZ2 2012-04-13,38.0519,-121.9357,EMP EZ2 2012-04-13
EMP,EZ2 2012-05-14,38.0579,-121.9629,EMP EZ2 2012-05-14
EMP,EZ2 2012-06-13,38.0669,-121.7842,EMP EZ2 2012-06-13
EMP,EZ2 2012-07-11,38.0625,-121.8205,EMP EZ2 2012-07-11
EMP,EZ2 2012-08-09,38.0625,-121.8205,EMP EZ2 2012-08-09
EMP,EZ2 2012-09-07,38.0752,-121.769,EMP EZ2 2012-09-07
EMP,EZ2 2012-10-08,38.0845,-121.7391,EMP EZ2 2012-10-08
EMP,EZ2 2012-11-07,38.1179,-121.7027,EMP EZ2 2012-11-07
EMP,EZ2 2012-12-10,38.0599,-121.99,EMP EZ2 2012-12-10
EMP,EZ2 2013-01-22,38.0622,-121.8146,EMP EZ2 2013-01-22
EMP,EZ2 2013-02-21,38.0633,-121.8613,EMP EZ2 2013-02-21
EMP,EZ2 2013-03-22,38.0612,-121.8191,EMP EZ2 2013-03-22
EMP,EZ2 2013-04-22,38.0659,-121.7794,EMP EZ2 2013-04-22
EMP,EZ2 2013-05-20,38.0642,-121.8302,EMP EZ2 2013-05-20
EMP,EZ2 2013-06-18,38.0605,-121.8059,EMP EZ2 2013-06-18
EMP,EZ2 2013-07-17,38.0643,-121.7913,EMP EZ2 2013-07-17
EMP,EZ2 2013-08-14,38.0688,-121.7802,EMP EZ2 2013-08-14
EMP,EZ2 2013-09-25,38.0807,-121.7607,EMP EZ2 2013-09-25
EMP,EZ2 2013-10-11,38.0998,-121.7283,EMP EZ2 2013-10-11
EMP,EZ2 2013-11-12,38.1192,-121.7017,EMP EZ2 2013-11-12
EMP,EZ2 2013-12-11,38.119,-121.702,EMP EZ2 2013-12-11
EMP,EZ2 2014-01-10,38.1397,-121.6908,EMP EZ2 2014-01-10
EMP,EZ2 2014-02-10,38.1068,-121.7173,EMP EZ2 2014-02-10
EMP,EZ2 2014-03-10,38.0582,-121.8693,EMP EZ2 2014-03-10
EMP,EZ2 2014-04-09,38.0604,-121.7998,EMP EZ2 2014-04-09
EMP,EZ2 2014-05-09,38.0845,-121.7391,EMP EZ2 2014-05-09
EMP,EZ2 2014-06-06,38.1125,-121.7081,EMP EZ2 2014-06-06
EMP,EZ2 2014-07-07,38.1012,-121.726,EMP EZ2 2014-07-07
EMP,EZ2 2014-08-19,38.1082,-121.7164,EMP EZ2 2014-08-19
EMP,EZ2 2014-09-18,38.1231,-121.6987,EMP EZ2 2014-09-18
EMP,EZ2 2014-10-03,38.1341,-121.6943,EMP EZ2 2014-10-03
EMP,EZ2 2014-11-14,38.131100000000004,-121.6951,EMP EZ2 2014-11-14
EMP,EZ2 2014-12-17,38.0556,-121.8762,EMP EZ2 2014-12-17
EMP,EZ2 2015-01-16,38.0845,-121.7391,EMP EZ2 2015-01-16
EMP,EZ2 2015-02-13,38.0625,-121.8565,EMP EZ2 2015-02-13
EMP,EZ2 2015-03-13,38.0845,-121.7391,EMP EZ2 2015-03-13
EMP,EZ2 2015-04-13,38.1185,-121.701,EMP EZ2 2015-04-13
EMP,EZ2 2015-05-13,38.1223,-121.6996,EMP EZ2 2015-05-13
EMP,EZ2 2015-06-10,38.1159,-121.706,EMP EZ2 2015-06-10
EMP,EZ2 2015-07-10,38.1407,-121.6911,EMP EZ2 2015-07-10
EMP,EZ2 2015-08-25,38.1123,-121.7091,EMP EZ2 2015-08-25
EMP,EZ2 2015-09-22,38.1642,-121.679,EMP EZ2 2015-09-22
EMP,EZ2 2015-10-21,38.1412,-121.6912,EMP EZ2 2015-10-21
EMP,EZ2 2015-11-04,38.1387,-121.6924,EMP EZ2 2015-11-04
EMP,EZ2 2015-12-04,38.1607,-121.683,EMP EZ2 2015-12-04
EMP,EZ2 2016-01-06,38.1381,-121.6937,EMP EZ2 2016-01-06
EMP,EZ2 2016-02-03,38.055,-121.953,EMP EZ2 2016-02-03
EMP,EZ2 2016-03-04,38.0751,-121.7695,EMP EZ2 2016-03-04
EMP,EZ2 2016-04-15,38.0607,-122.0013,EMP EZ2 2016-04-15
EMP,EZ2 2016-05-13,38.0625,-121.8205,EMP EZ2 2016-05-13
EMP,EZ2 2016-06-13,38.0642,-121.7923,EMP EZ2 2016-06-13
EMP,EZ2 2016-07-13,38.0655,-121.7891,EMP EZ2 2016-07-13
EMP,EZ2 2016-08-10,38.0608,-121.7982,EMP EZ2 2016-08-10
EMP,EZ2 2016-09-12,38.0845,-121.7391,EMP EZ2 2016-09-12
EMP,EZ2 2016-10-24,38.1279,-121.6965,EMP EZ2 2016-10-24
EMP,EZ2 2016-11-07,38.1045,-121.7206,EMP EZ2 2016-11-07
EMP,EZ2 2016-12-09,38.0913,-121.7384,EMP EZ2 2016-12-09
EMP,EZ2 2017-01-11,38.0372,-122.1643,EMP EZ2 2017-01-11
EMP,EZ2 2017-02-10,38.0652,-122.2427,EMP EZ2 2017-02-10
EMP,EZ2 2017-03-10,38.0401,-122.1268,EMP EZ2 2017-03-10
EMP,EZ2 2017-06-19,38.0534,-121.9406,EMP EZ2 2017-06-19
EMP,EZ2 2017-07-18,38.0589,-121.8688,EMP EZ2 2017-07-18
EMP,EZ2 2017-08-16,38.0648,-121.8347,EMP EZ2 2017-08-16
EMP,EZ2 2017-09-14,38.0628,-121.8578,EMP EZ2 2017-09-14
EMP,EZ2 2017-10-12,38.0625,-121.8178,EMP EZ2 2017-10-12
EMP,EZ2 2017-11-09,38.0803,-121.76,EMP EZ2 2017-11-09
EMP,EZ2 2017-12-08,38.082,-121.7557,EMP EZ2 2017-12-08
EMP,EZ2 2018-01-05,38.0855,-121.7489,EMP EZ2 2018-01-05
EMP,EZ2 2018-02-08,38.0622,-121.8208,EMP EZ2 2018-02-08
EMP,EZ2 2018-03-14,38.0705,-121.7786,EMP EZ2 2018-03-14
EMP,EZ2 2018-04-11,38.0647,-122.034899999999,EMP EZ2 2018-04-11
EMP,EZ2 2018-05-10,38.0484999999999,-121.8947,EMP EZ2 2018-05-10
EMP,EZ2 2018-06-08,38.0606999999999,-121.8605,EMP EZ2 2018-06-08
EMP,EZ2 2018-07-10,38.0662,-121.7871,EMP EZ2 2018-07-10
EMP,EZ2 2018-08-07,38.067,-121.7816,EMP EZ2 2018-08-07
EMP,EZ2 2018-09-13,38.0864,-121.7468,EMP EZ2 2018-09-13
EMP,EZ2 2018-10-12,38.1006,-121.726917,EMP EZ2 2018-10-12
EMP,EZ2 2018-11-20,38.1574,-121.6852,EMP EZ2 2018-11-20
EMP,EZ2 2018-12-11,38.0970999999999,-121.7398,EMP EZ2 2018-12-11
EMP,EZ6 2004-01-21,38.0542,-121.9473,EMP EZ6 2004-01-21
EMP,EZ6 2004-02-19,38.0612,-122.0185,EMP EZ6 2004-02-19
EMP,EZ6 2004-03-17,38.062,-122.0203,EMP EZ6 2004-03-17
EMP,EZ6 2004-05-13,38.0577,-121.8777,EMP EZ6 2004-05-13
EMP,EZ6 2004-06-09,38.0605,-121.8657,EMP EZ6 2004-06-09
EMP,EZ6 2004-07-08,38.0625,-121.8205,EMP EZ6 2004-07-08
EMP,EZ6 2004-08-24,38.0593,-121.867,EMP EZ6 2004-08-24
EMP,EZ6 2004-09-23,38.0625,-121.8205,EMP EZ6 2004-09-23
EMP,EZ6 2004-10-21,38.0658,-121.7862,EMP EZ6 2004-10-21
EMP,EZ6 2004-11-22,38.0628,-121.7917,EMP EZ6 2004-11-22
EMP,EZ6 2005-01-20,38.0463,-121.9183,EMP EZ6 2005-01-20
EMP,EZ6 2005-02-17,38.0466,-121.903,EMP EZ6 2005-02-17
EMP,EZ6 2005-03-22,38.0599,-121.99,EMP EZ6 2005-03-22
EMP,EZ6 2005-04-19,38.0599,-121.99,EMP EZ6 2005-04-19
EMP,EZ6 2005-05-19,38.0655,-122.0537,EMP EZ6 2005-05-19
EMP,EZ6 2005-06-16,38.063,-122.0215,EMP EZ6 2005-06-16
EMP,EZ6 2005-07-14,38.0512,-121.9373,EMP EZ6 2005-07-14
EMP,EZ6 2005-08-11,38.0463,-121.9183,EMP EZ6 2005-08-11
EMP,EZ6 2005-09-26,38.0562,-121.874,EMP EZ6 2005-09-26
EMP,EZ6 2005-10-25,38.0628,-121.7918,EMP EZ6 2005-10-25
EMP,EZ6 2005-11-22,38.0643,-121.7912,EMP EZ6 2005-11-22
EMP,EZ6 2005-12-22,38.064,-121.8453,EMP EZ6 2005-12-22
EMP,EZ6 2006-01-24,38.0597,-121.9982,EMP EZ6 2006-01-24
EMP,EZ6 2006-02-22,38.0463,-121.9183,EMP EZ6 2006-02-22
EMP,EZ6 2006-03-23,38.0633,-122.0638,EMP EZ6 2006-03-23
EMP,EZ6 2006-04-25,38.0543,-122.1942,EMP EZ6 2006-04-25
EMP,EZ6 2006-05-22,38.0507,-122.0927,EMP EZ6 2006-05-22
EMP,EZ6 2006-06-26,38.0532,-122.0825,EMP EZ6 2006-06-26
EMP,EZ6 2006-07-18,38.0557,-121.9542,EMP EZ6 2006-07-18
EMP,EZ6 2006-08-16,38.0593,-121.9595,EMP EZ6 2006-08-16
EMP,EZ6 2006-09-14,38.0517,-121.8813,EMP EZ6 2006-09-14
EMP,EZ6 2006-10-16,38.0625,-121.8205,EMP EZ6 2006-10-16
EMP,EZ6 2006-11-14,38.0712,-121.7758,EMP EZ6 2006-11-14
EMP,EZ6 2006-12-12,38.0657,-121.788,EMP EZ6 2006-12-12
EMP,EZ6 2007-01-16,38.0595,-121.8027,EMP EZ6 2007-01-16
EMP,EZ6 2007-02-14,38.0525,-121.9427,EMP EZ6 2007-02-14
EMP,EZ6 2007-03-13,38.0505,-121.8827,EMP EZ6 2007-03-13
EMP,EZ6 2007-04-12,38.0558,-121.9515,EMP EZ6 2007-04-12
EMP,EZ6 2007-05-10,38.0458,-121.8995,EMP EZ6 2007-05-10
EMP,EZ6 2007-06-11,38.0463,-121.9183,EMP EZ6 2007-06-11
EMP,EZ6 2007-07-20,38.061,-121.8658,EMP EZ6 2007-07-20
EMP,EZ6 2007-08-20,38.06,-121.8645,EMP EZ6 2007-08-20
EMP,EZ6 2007-09-19,38.0625,-121.8205,EMP EZ6 2007-09-19
EMP,EZ6 2007-10-17,38.0607,-121.7988,EMP EZ6 2007-10-17
EMP,EZ6 2007-11-15,38.0598,-121.8002,EMP EZ6 2007-11-15
EMP,EZ6 2007-12-17,38.0788,-121.7648,EMP EZ6 2007-12-17
EMP,EZ6 2008-01-16,38.049,-121.936,EMP EZ6 2008-01-16
EMP,EZ6 2008-02-15,38.0537,-121.9413,EMP EZ6 2008-02-15
EMP,EZ6 2008-03-14,38.0505,-121.9367,EMP EZ6 2008-03-14
EMP,EZ6 2008-04-14,38.06,-121.8645,EMP EZ6 2008-04-14
EMP,EZ6 2008-05-12,38.0523,-121.8762,EMP EZ6 2008-05-12
EMP,EZ6 2008-06-11,38.0473,-121.8982,EMP EZ6 2008-06-11
EMP,EZ6 2008-07-09,38.0625,-121.8205,EMP EZ6 2008-07-09
EMP,EZ6 2008-08-11,38.0625,-121.7935,EMP EZ6 2008-08-11
EMP,EZ6 2008-09-05,38.07,-121.7792,EMP EZ6 2008-09-05
EMP,EZ6 2008-10-06,38.0648,-121.7893,EMP EZ6 2008-10-06
EMP,EZ6 2008-11-19,38.0845,-121.7391,EMP EZ6 2008-11-19
EMP,EZ6 2008-12-05,38.0803,-121.7612,EMP EZ6 2008-12-05
EMP,EZ6 2009-01-16,38.0767,-121.7683,EMP EZ6 2009-01-16
EMP,EZ6 2009-02-19,38.0597,-121.867,EMP EZ6 2009-02-19
EMP,EZ6 2009-03-20,38.0463,-121.9183,EMP EZ6 2009-03-20
EMP,EZ6 2009-04-17,38.055,-121.9472,EMP EZ6 2009-04-17
EMP,EZ6 2009-05-18,38.0463,-121.9183,EMP EZ6 2009-05-18
EMP,EZ6 2009-06-17,38.0593,-121.958,EMP EZ6 2009-06-17
EMP,EZ6 2009-07-15,38.0512,-121.8783,EMP EZ6 2009-07-15
EMP,EZ6 2009-08-14,38.0625,-121.8205,EMP EZ6 2009-08-14
EMP,EZ6 2009-09-11,38.0608,-121.815,EMP EZ6 2009-09-11
EMP,EZ6 2009-10-09,38.0672,-121.785,EMP EZ6 2009-10-09
EMP,EZ6 2009-11-06,38.0602,-121.8032,EMP EZ6 2009-11-06
EMP,EZ6 2009-12-10,38.0845,-121.7391,EMP EZ6 2009-12-10
EMP,EZ6 2010-01-08,38.073,-121.7762,EMP EZ6 2010-01-08
EMP,EZ6 2010-03-10,38.0642,-122.0233,EMP EZ6 2010-03-10
EMP,EZ6 2010-04-07,38.0562,-121.9582,EMP EZ6 2010-04-07
EMP,EZ6 2010-05-07,38.0599,-121.99,EMP EZ6 2010-05-07
EMP,EZ6 2010-06-04,38.0599,-121.99,EMP EZ6 2010-06-04
EMP,EZ6 2010-07-06,38.0463,-121.9183,EMP EZ6 2010-07-06
EMP,EZ6 2010-08-04,38.0463,-121.9183,EMP EZ6 2010-08-04
